,result,solving Time,deduction Time,backtracks,splits
748,SAT,2.5712,2.2944,2,22
749,SAT,3.7481,3.2973,1,10
750,SAT,3.8605,3.3843,1,8
751,SAT,1.8977,1.7407,2,13
752,SAT,1.6164,1.5148,1,8
753,SAT,2.4344,2.1511,1,19
754,SAT,1.5335,1.4533,0,0
755,SAT,2.7548,2.4224,2,19
756,SAT,1.769,1.615,1,9
757,SAT,3.2046,2.8203,1,7
758,SAT,2.8106,2.4513,2,16
759,SAT,2.2947,2.0632,1,5
760,SAT,1.9518,1.7497,1,27
761,SAT,1.5661,1.4721,1,11
762,SAT,3.0581,2.6564,1,6
763,SAT,8.564,7.2247,2,23
764,SAT,2.5197,2.2341,1,1
765,SAT,7.2518,6.2197,2,7
766,SAT,1.5185,1.4393,1,3
767,SAT,1.5144,1.4349,1,6
768,SAT,1.4896,1.4198,0,0
769,SAT,1.8302,1.6769,1,19
770,SAT,3.9339,3.4547,1,12
771,SAT,2.2444,2.0195,1,6
772,SAT,2.5198,2.2641,2,3
773,SAT,1.4791,1.4116,0,0
774,SAT,4.1267,3.5554,2,27
775,SAT,1.4623,1.3942,0,0
776,SAT,4.3058,3.7565,3,27
777,SAT,1.7971,1.6161,1,27
778,SAT,1.6747,1.5538,1,21
779,SAT,2.5412,2.2775,2,17
780,SAT,2.7734,2.4208,2,39
781,SAT,1.5313,1.4526,1,3
782,SAT,2.4164,2.1942,1,5
783,SAT,2.2461,2.0198,1,18
784,SAT,2.2261,2.0239,1,4
785,SAT,2.2789,2.0508,1,3
786,SAT,1.7076,1.5812,1,19
787,SAT,1.6832,1.5362,1,14
788,SAT,2.1238,1.9313,1,17
789,SAT,2.0252,1.7819,2,51
790,SAT,3.6488,3.1117,2,7
791,SAT,1.5358,1.4671,0,0
792,SAT,1.4841,1.4157,0,0
793,SAT,1.8459,1.7159,2,10
794,SAT,1.5434,1.4497,0,0
795,SAT,2.8099,2.5115,2,15
796,SAT,13.5504,11.3953,4,24
797,SAT,2.1626,1.9656,2,11
798,SAT,1.5113,1.4394,0,0
799,SAT,1.8035,1.6397,1,29
800,SAT,1.709,1.5715,1,22
801,SAT,2.4242,2.157,2,21
802,SAT,2.7213,2.3832,1,7
803,SAT,10.9205,9.057,3,19
804,SAT,1.6537,1.5285,1,19
805,SAT,1.9541,1.7952,1,9
806,SAT,1.7813,1.6412,1,6
807,SAT,2.0674,1.9071,2,6
808,SAT,3.1584,2.7987,2,20
809,SAT,6.9124,5.9599,2,15
810,SAT,2.2942,2.0441,1,11
811,SAT,1.9673,1.7767,2,23
812,SAT,4.645,3.9523,2,39
813,SAT,1.5087,1.44,0,0
