,result,solving Time,deduction Time,backtracks,splits
113,SAT,1.4375,1.375,0,0
114,SAT,2.2031,2.0469,141,144
115,SAT,1.4688,1.4062,4,11
116,SAT,1.3125,1.25,16,18
117,SAT,1.4531,1.4062,0,0
118,SAT,1.4531,1.375,18,20
119,SAT,1.5781,1.4844,47,52
120,SAT,1.5625,1.5,33,35
121,SAT,2.25,2.0312,116,141
122,SAT,6.8281,6.0625,784,822
123,SAT,1.3906,1.3125,19,27
124,SAT,2.9219,2.6719,188,194
125,SAT,4.4688,4.0781,319,355
126,SAT,1.375,1.3125,0,0
127,SAT,1.9844,1.8438,70,86
128,SAT,1.875,1.7344,70,78
129,SAT,3.4531,3.25,211,230
130,SAT,1.5156,1.4375,22,31
131,SAT,1.7656,1.6406,52,54
132,SAT,1.3906,1.2969,12,24
133,SAT,2.5781,2.375,185,190
134,SAT,1.4219,1.3594,0,0
135,SAT,1.4062,1.3594,0,0
136,SAT,1.4531,1.3906,25,33
137,SAT,1.4688,1.4062,0,0
138,SAT,1.5,1.4531,22,31
139,SAT,1.7031,1.6094,48,64
140,SAT,1.6094,1.5156,47,49
141,SAT,3.4062,3.0781,243,275
142,SAT,1.3438,1.25,2,25
143,SAT,1.6406,1.5312,49,56
144,SAT,1.3438,1.2812,0,0
145,SAT,2.5312,2.2812,140,148
146,SAT,1.4062,1.3438,0,0
147,SAT,5.2344,4.5938,591,601
148,SAT,1.9844,1.8438,104,117
149,SAT,1.3906,1.3281,0,0
150,SAT,1.5469,1.4844,0,0
151,SAT,1.7031,1.6094,41,56
152,SAT,1.5625,1.4844,18,41
153,SAT,2.5938,2.3438,154,174
154,SAT,1.4219,1.3594,3,6
155,SAT,1.3438,1.2812,0,0
156,SAT,2.9062,2.6719,202,209
157,SAT,3.5781,3.2031,322,324
158,SAT,2.2656,2.0938,118,133
159,SAT,1.4062,1.3438,0,0
160,SAT,1.4531,1.3906,0,0
161,SAT,1.4375,1.375,0,0
162,SAT,1.5156,1.4531,0,0
163,SAT,6.0156,5.3906,613,633
164,SAT,1.375,1.3125,0,0
165,SAT,1.6719,1.5781,57,68
166,SAT,1.7344,1.6406,61,66
167,SAT,2.0469,1.9688,28,28
168,SAT,4.4219,4.1094,279,296
169,SAT,1.4062,1.3438,0,0
170,SAT,1.5312,1.4844,0,0
171,SAT,3.3281,3.0156,201,210
172,SAT,1.7188,1.5781,46,61
173,SAT,1.3594,1.2969,0,0
174,SAT,1.6875,1.5469,51,78
175,SAT,2.0312,1.9531,28,30
176,SAT,1.7031,1.625,11,20
177,SAT,2.0469,1.8906,95,104
178,SAT,2.5312,2.3281,113,124
179,SAT,1.7031,1.625,0,0
180,SAT,1.5938,1.4844,13,28
181,SAT,13.9531,12.4688,1427,1431
182,SAT,1.3125,1.2656,0,0
183,SAT,1.2969,1.25,0,0
184,SAT,1.3125,1.25,0,0
185,SAT,1.5938,1.4844,41,76
186,SAT,1.3906,1.3281,0,0
187,SAT,1.5,1.4219,30,35
188,SAT,1.3438,1.2969,0,0
189,SAT,1.9062,1.8125,88,89
190,SAT,17.2344,15.3438,1907,1930
191,SAT,1.5469,1.4688,54,60
192,SAT,1.4531,1.3594,19,38
193,SAT,1.375,1.3125,16,36
194,SAT,1.8281,1.6719,54,61
195,SAT,1.4375,1.3594,0,0
196,SAT,1.3438,1.2969,9,15
197,SAT,2.4531,2.2656,210,220
198,SAT,3.4531,3.0625,295,310
199,SAT,4.9531,4.4062,313,332
200,SAT,1.7188,1.6562,0,0
201,SAT,1.3125,1.2656,0,0
202,SAT,1.4531,1.3438,15,48
203,SAT,1.3906,1.3438,0,0
204,SAT,1.2656,1.1875,7,10
205,SAT,1.7031,1.5781,76,86
206,SAT,1.3438,1.2656,19,40
207,SAT,2.9688,2.6562,113,139
208,SAT,1.9844,1.8906,18,24
209,SAT,1.6562,1.5781,29,33
210,SAT,1.4531,1.3594,0,0
211,SAT,3.375,3.0938,181,188
212,SAT,1.9062,1.8281,24,34
213,SAT,1.8281,1.7031,52,53
214,SAT,1.8438,1.7031,53,62
215,SAT,6.6719,5.9844,616,634
216,SAT,2.375,2.25,72,87
217,SAT,1.9531,1.875,0,0
218,SAT,1.5312,1.4688,0,0
219,SAT,2.5625,2.4062,88,98
220,SAT,7.4531,6.6719,614,630
221,SAT,1.4062,1.3594,0,0
222,SAT,1.375,1.3125,0,0
223,SAT,1.4219,1.3594,11,19
224,SAT,1.4219,1.3438,0,0
225,SAT,1.4844,1.4062,18,30
226,SAT,2.0156,1.8906,28,39
227,SAT,1.3125,1.2656,0,0
228,SAT,1.6406,1.5938,34,45
229,SAT,1.4375,1.3594,25,34
230,SAT,1.4375,1.375,13,25
231,SAT,1.4688,1.375,24,46
232,SAT,1.3438,1.2812,0,0
233,SAT,1.5156,1.3906,28,55
234,SAT,2.125,1.9844,72,95
235,SAT,1.3438,1.2969,0,0
236,SAT,1.9219,1.7812,57,64
237,SAT,1.3281,1.2656,0,0
238,SAT,3.1875,2.9062,236,257
239,SAT,1.3594,1.3125,0,15
240,SAT,1.4375,1.375,0,0
241,SAT,1.4375,1.3594,0,0
242,SAT,1.8438,1.7188,74,81
243,SAT,1.8906,1.7656,68,78
244,SAT,4.3594,3.9531,340,352
245,SAT,2.125,1.8438,86,129
246,SAT,1.3906,1.3125,2,29
247,SAT,1.4062,1.3594,0,0
248,SAT,1.4062,1.3594,0,0
249,SAT,2.4844,2.25,129,142
250,SAT,1.4375,1.3594,19,30
251,SAT,3.4688,3.125,289,308
252,SAT,1.4219,1.3594,0,0
253,SAT,2.5781,2.25,71,100
254,SAT,1.4531,1.375,0,7
255,SAT,1.7344,1.5938,63,67
256,SAT,1.4219,1.3594,0,0
257,SAT,1.4844,1.4062,0,0
258,SAT,3.3438,3.0312,309,324
259,SAT,7.9219,6.9062,721,733
260,SAT,1.5156,1.4375,16,26
261,SAT,2.9062,2.6562,231,245
262,SAT,1.7812,1.625,58,96
263,SAT,1.3438,1.2969,0,0
264,SAT,2.1562,2.0938,5,18
265,SAT,1.7031,1.6406,0,0
266,SAT,2.2344,2.0781,64,91
267,SAT,2.0625,1.9531,57,60
268,SAT,4.7656,4.2031,431,460
269,SAT,1.5781,1.5,34,42
270,SAT,1.5469,1.5,0,0
271,SAT,1.5469,1.4531,22,26
272,SAT,1.5469,1.4844,26,33
273,SAT,1.3438,1.2812,5,7
274,SAT,1.4375,1.3594,18,30
275,SAT,1.4219,1.375,0,0
276,SAT,5.1094,4.625,503,511
277,SAT,1.6094,1.5,27,38
278,SAT,1.4375,1.375,0,0
279,SAT,1.5156,1.4219,27,42
280,SAT,2.3594,2.1875,122,146
281,SAT,1.7344,1.5938,44,81
282,SAT,3.3125,2.9844,282,288
283,SAT,1.5,1.4375,23,25
284,SAT,1.5469,1.4688,14,18
285,SAT,1.4219,1.3594,0,0
286,SAT,1.5625,1.4531,29,42
287,SAT,4.2812,3.9219,351,364
288,SAT,1.8438,1.7188,76,90
289,SAT,1.4219,1.375,0,0
290,SAT,1.4531,1.4062,21,26
291,SAT,1.5938,1.5156,36,40
292,SAT,8.625,7.6406,801,809
293,SAT,1.3438,1.2656,0,0
294,SAT,1.4844,1.4062,8,10
295,SAT,1.3906,1.3125,0,0
296,SAT,1.5,1.4375,26,28
297,SAT,1.3906,1.2969,6,25
298,SAT,2.1719,2.0312,85,105
299,SAT,4.8906,4.5,367,367
300,SAT,1.4531,1.375,14,22
301,SAT,4.2031,3.8281,305,312
302,SAT,1.25,1.1875,0,0
303,SAT,1.5,1.4219,33,41
304,SAT,1.5312,1.4688,27,30
305,SAT,2.0469,1.8906,76,92
306,SAT,2.3594,2.2344,87,101
307,SAT,1.5781,1.4844,14,23
308,SAT,1.6719,1.5938,0,0
309,SAT,1.7812,1.7031,13,38
310,SAT,2.2031,2.0469,62,75
311,SAT,1.9062,1.7812,60,68
312,SAT,1.6094,1.5156,0,0
313,SAT,2.1719,2.0312,89,97
314,SAT,2.1406,1.9375,159,175
315,SAT,1.5625,1.4531,0,35
316,SAT,1.5625,1.4844,0,0
317,SAT,1.4375,1.375,0,0
318,SAT,1.8125,1.6875,77,81
319,SAT,2.2188,2.0469,155,163
320,SAT,2.7812,2.5156,187,216
321,SAT,3.8594,3.4688,326,329
322,SAT,3.6562,3.3281,330,334
323,SAT,1.3594,1.2812,0,0
324,SAT,6.5,5.7656,656,672
325,SAT,2.9844,2.6719,182,187
326,SAT,1.3281,1.2656,0,11
327,SAT,1.5469,1.4531,19,30
328,SAT,1.75,1.6562,57,62
329,SAT,2.0312,1.9375,71,73
330,SAT,4.0625,3.7344,217,224
331,SAT,1.5625,1.5,0,0
332,SAT,8.9688,8.0,916,943
333,SAT,1.3594,1.2969,0,0
334,SAT,5.7031,5.0938,552,568
335,SAT,2.0,1.8125,70,85
336,SAT,1.8125,1.6875,82,85
337,SAT,1.5781,1.4688,13,40
338,SAT,7.6406,6.7656,921,936
339,SAT,1.4219,1.3438,13,24
340,SAT,1.4531,1.3906,0,0
341,SAT,1.4844,1.4219,17,27
342,SAT,1.5312,1.4844,0,0
343,SAT,1.4375,1.375,0,0
344,SAT,1.4219,1.3438,17,17
345,SAT,1.3906,1.3438,0,0
346,SAT,2.4531,2.2969,175,185
347,SAT,5.8438,5.2656,513,540
348,SAT,1.4688,1.3906,0,0
349,SAT,1.4688,1.4062,0,0
350,SAT,2.0938,1.9531,83,105
351,SAT,1.5781,1.5156,24,26
352,SAT,1.4844,1.4219,0,0
353,SAT,1.6094,1.5469,0,0
354,SAT,1.7188,1.625,12,27
355,SAT,1.6094,1.5156,23,37
356,SAT,1.8594,1.75,60,66
357,SAT,1.4688,1.3906,0,0
358,SAT,1.9688,1.8438,87,88
359,SAT,1.4062,1.3594,0,0
360,SAT,1.5156,1.4375,13,37
361,SAT,3.1719,2.9062,227,248
362,SAT,1.3594,1.2969,0,0
363,SAT,1.6875,1.5625,17,46
364,SAT,3.5938,3.3125,221,245
365,SAT,1.4219,1.375,0,0
366,SAT,1.4688,1.4062,0,28
367,SAT,2.375,2.1719,139,165
368,SAT,1.4375,1.375,16,23
369,SAT,1.5,1.4375,35,48
370,SAT,2.3125,2.2031,97,104
371,SAT,1.75,1.6719,3,4
372,SAT,1.5312,1.4531,7,10
373,SAT,2.2812,2.125,85,106
374,SAT,1.4375,1.375,1,19
375,SAT,1.6719,1.6094,0,0
376,SAT,2.2344,2.0781,83,100
377,SAT,1.4062,1.3438,0,0
378,SAT,1.5469,1.5,2,2
379,SAT,1.4219,1.3594,0,0
380,SAT,1.5625,1.4688,15,25
381,SAT,1.4062,1.3438,0,0
382,SAT,1.375,1.3125,0,0
383,SAT,1.375,1.3125,0,0
384,SAT,1.6094,1.5,15,30
385,SAT,1.5469,1.4688,25,41
386,SAT,2.3438,2.1562,152,164
387,SAT,2.4688,2.25,209,216
388,SAT,1.4219,1.3594,0,0
389,SAT,2.0469,1.9219,150,165
390,SAT,1.6719,1.5469,64,103
391,SAT,1.7344,1.6562,24,37
392,SAT,5.5938,4.9688,425,441
393,SAT,1.8906,1.7344,59,85
394,SAT,1.4844,1.3906,33,44
395,SAT,2.1719,2.0,117,127
396,SAT,1.8281,1.6719,87,117
397,SAT,1.3281,1.2656,0,0
398,SAT,2.1406,1.9688,127,133
399,SAT,5.3438,4.7344,473,506
400,SAT,1.4375,1.3906,0,0
401,SAT,2.1562,2.0,124,129
402,SAT,1.4062,1.3438,17,26
403,SAT,1.5312,1.4531,22,25
404,SAT,1.8906,1.7344,147,164
405,SAT,1.9375,1.7812,127,137
406,SAT,1.3906,1.3281,0,0
407,SAT,1.4688,1.375,15,18
408,SAT,1.4375,1.3438,18,43
409,SAT,1.5625,1.4375,49,75
410,SAT,1.4844,1.4062,0,0
411,SAT,1.4844,1.3906,21,58
412,SAT,1.4062,1.3438,3,6
413,SAT,1.9531,1.8438,81,93
414,SAT,2.5781,2.3594,186,190
415,SAT,2.5781,2.3906,185,191
416,SAT,1.6094,1.5,33,50
417,SAT,1.5625,1.4688,26,29
418,SAT,2.875,2.6562,231,242
419,SAT,1.6875,1.5781,25,38
420,SAT,1.8125,1.7188,45,48
421,SAT,1.5938,1.4531,27,64
422,SAT,1.2656,1.2188,3,3
423,SAT,3.625,3.1875,261,280
424,SAT,2.0625,1.8906,132,144
425,SAT,1.4375,1.3594,5,28
426,SAT,2.1406,1.9531,155,173
427,SAT,1.375,1.3125,0,0
428,SAT,1.7812,1.6562,62,74
429,SAT,1.375,1.3125,21,27
430,SAT,1.5469,1.4688,19,32
431,SAT,1.6875,1.625,0,0
432,SAT,2.4844,2.2031,190,201
433,SAT,1.3438,1.2969,2,9
434,SAT,1.8594,1.7344,56,75
435,SAT,1.4844,1.3906,10,12
436,SAT,1.5,1.4531,0,0
437,SAT,1.4688,1.3906,24,35
438,SAT,1.3594,1.2969,0,0
439,SAT,1.2656,1.2031,0,0
440,SAT,1.375,1.3125,27,27
441,SAT,3.8281,3.4375,397,419
442,SAT,10.0156,8.6875,881,899
443,SAT,2.1719,2.0,66,67
444,SAT,1.75,1.6406,75,88
445,SAT,2.0625,1.9062,101,125
446,SAT,2.0781,1.9219,74,77
447,SAT,1.2969,1.2188,4,6
448,SAT,1.5781,1.5,18,29
449,SAT,1.3594,1.3125,0,0
450,SAT,2.7031,2.4688,192,211
451,SAT,9.8125,8.7656,1172,1180
452,SAT,1.375,1.3281,0,0
453,SAT,1.7031,1.6094,66,70
454,SAT,1.9688,1.8125,100,108
455,SAT,1.7812,1.6406,49,66
456,SAT,3.2656,2.9531,227,238
457,SAT,2.6719,2.5156,83,86
458,SAT,1.5938,1.5312,8,9
459,SAT,1.5938,1.4531,31,36
460,SAT,1.5469,1.4688,32,42
461,SAT,1.3906,1.3281,0,0
462,SAT,1.5312,1.4531,28,36
463,SAT,1.9062,1.7031,55,89
464,SAT,2.0938,1.9531,73,94
465,SAT,1.4375,1.3438,22,31
466,SAT,3.375,3.0625,294,309
467,SAT,2.3438,2.1406,124,148
468,SAT,1.375,1.3125,0,0
469,SAT,1.4688,1.4062,18,22
470,SAT,1.625,1.5156,19,32
471,SAT,1.7344,1.6406,7,15
472,SAT,3.3594,3.0,297,313
473,SAT,2.1406,1.9844,110,121
474,SAT,1.9844,1.8594,75,77
475,SAT,1.5938,1.5156,27,27
476,SAT,1.4531,1.3594,21,34
477,SAT,1.6719,1.5312,50,75
478,SAT,1.7812,1.6562,55,68
479,SAT,1.375,1.3281,0,0
480,SAT,3.3125,2.9219,297,307
481,SAT,3.5469,3.25,233,248
482,SAT,4.5,4.0938,380,402
483,SAT,1.5625,1.5,11,20
484,SAT,1.875,1.625,38,71
485,SAT,7.3281,6.4375,726,740
486,SAT,1.4375,1.375,14,15
487,SAT,1.5469,1.4531,23,27
488,SAT,1.625,1.4844,35,70
489,SAT,1.5781,1.5156,0,0
490,SAT,1.7031,1.5625,39,49
491,SAT,1.8906,1.7812,80,84
492,SAT,1.4531,1.375,0,0
493,SAT,1.9531,1.7969,56,80
494,SAT,4.7812,4.3594,393,432
495,SAT,1.8125,1.6719,63,83
496,SAT,3.1719,2.9219,259,265
497,SAT,1.3594,1.2969,0,0
498,SAT,4.0625,3.6406,304,317
499,SAT,1.4531,1.3906,14,29
500,SAT,1.4375,1.375,0,0
501,SAT,1.2969,1.2188,0,0
502,SAT,24.7188,21.6562,3007,3027
503,SAT,1.9688,1.8125,98,119
504,SAT,1.9688,1.8281,89,106
505,SAT,2.4531,2.2344,190,211
506,SAT,1.4219,1.3438,14,16
507,SAT,1.75,1.6562,53,54
508,SAT,1.8438,1.7656,0,0
509,SAT,1.6406,1.5469,40,57
510,SAT,3.25,2.9688,251,270
511,SAT,1.5156,1.4688,0,0
512,SAT,1.7188,1.6562,0,0
513,SAT,5.3281,4.8594,423,427
514,SAT,2.6875,2.4219,212,219
515,SAT,1.3906,1.3281,0,0
516,SAT,1.7344,1.625,40,47
517,SAT,1.7188,1.6562,24,27
518,SAT,1.7656,1.6719,73,79
519,SAT,1.5156,1.4062,25,36
520,SAT,1.5469,1.4844,0,0
521,SAT,1.4219,1.3438,3,31
522,SAT,2.1719,2.1094,0,0
523,SAT,1.4219,1.3594,0,0
524,SAT,1.5781,1.4844,0,0
525,SAT,1.625,1.5312,35,38
526,SAT,1.375,1.3125,0,0
527,SAT,3.8125,3.5156,238,258
528,SAT,2.5781,2.3281,147,154
529,SAT,1.7031,1.5938,49,50
530,SAT,1.9219,1.7969,37,43
531,SAT,1.6406,1.5625,31,40
532,SAT,2.1562,2.0,90,98
533,SAT,1.5938,1.5156,30,44
534,SAT,1.4844,1.4062,14,24
535,SAT,1.4688,1.4219,4,8
536,SAT,7.3125,6.6094,714,714
537,SAT,1.5312,1.4688,34,39
538,SAT,1.75,1.6562,61,62
539,SAT,1.5156,1.4062,18,27
540,SAT,1.4531,1.3594,21,27
541,SAT,1.6094,1.5312,39,45
542,SAT,1.4844,1.4375,1,15
543,SAT,1.7031,1.5938,36,49
544,SAT,2.9219,2.6719,203,208
545,SAT,1.4844,1.4062,18,39
546,SAT,1.5625,1.4844,23,28
547,SAT,2.1719,1.9688,89,91
548,SAT,2.5312,2.2812,118,143
549,SAT,1.3281,1.2656,8,8
550,SAT,2.3438,2.0625,167,173
551,SAT,1.6406,1.5312,23,41
552,SAT,2.2656,2.0781,91,102
553,SAT,1.375,1.3281,8,11
554,SAT,1.5156,1.4219,5,5
555,SAT,4.0469,3.7031,326,355
556,SAT,2.7031,2.4375,146,164
557,SAT,1.5469,1.4531,0,23
558,SAT,1.4531,1.3906,0,0
559,SAT,1.5,1.4375,0,0
560,SAT,1.4062,1.3594,0,0
561,SAT,1.3906,1.3281,0,0
562,SAT,3.1562,2.7969,192,218
563,SAT,1.5156,1.4688,0,0
564,SAT,2.1562,2.0312,109,115
565,SAT,1.6562,1.5469,50,62
566,SAT,1.4688,1.4062,1,10
567,SAT,2.0625,1.9062,70,76
568,SAT,1.5938,1.5156,8,18
569,SAT,1.4531,1.3906,0,0
570,SAT,2.1719,2.0156,99,108
571,SAT,2.0,1.8438,77,94
572,SAT,2.6406,2.3594,225,247
573,SAT,1.5781,1.5156,24,26
574,SAT,1.5625,1.5,30,35
575,SAT,2.7188,2.4844,111,125
576,SAT,1.5938,1.4844,0,0
577,SAT,2.0312,1.8906,101,120
578,SAT,1.4688,1.3594,15,18
579,SAT,9.3125,8.2969,923,939
580,SAT,1.4219,1.3438,5,39
581,SAT,1.3906,1.3438,0,0
582,SAT,1.9219,1.7969,76,79
583,SAT,1.4375,1.375,7,7
584,SAT,2.0781,1.9062,95,109
585,SAT,3.2656,2.9688,299,317
586,SAT,1.3594,1.2812,11,25
587,SAT,1.625,1.5312,26,28
588,SAT,1.9219,1.7656,35,61
589,SAT,2.375,2.125,143,155
590,SAT,2.5625,2.3281,221,226
591,SAT,11.5781,10.2656,1110,1138
592,SAT,1.5469,1.4688,0,0
593,SAT,1.7031,1.5781,24,60
594,SAT,1.7188,1.6094,50,60
595,SAT,1.4688,1.3594,24,39
596,SAT,1.4688,1.4062,0,0
597,SAT,2.0156,1.875,75,86
598,SAT,1.4688,1.4062,13,29
599,SAT,1.6406,1.5156,37,56
600,SAT,1.4375,1.3594,0,0
601,SAT,1.6875,1.5938,11,15
602,SAT,2.9375,2.7031,166,195
603,SAT,1.4531,1.3906,21,22
604,SAT,2.0156,1.8438,94,109
605,SAT,1.7031,1.5625,77,104
606,SAT,1.7812,1.6719,57,89
607,SAT,1.3906,1.3125,25,26
608,SAT,1.4375,1.375,11,24
609,SAT,2.3281,2.125,124,154
610,SAT,1.375,1.2969,20,23
611,SAT,1.5,1.4062,15,45
612,SAT,3.2969,2.9688,237,239
613,SAT,1.375,1.3125,0,0
614,SAT,3.0,2.7031,240,267
615,SAT,1.875,1.75,56,69
616,SAT,1.4531,1.3594,28,33
617,SAT,1.375,1.2812,8,34
618,SAT,1.375,1.3125,15,21
619,SAT,1.7969,1.6875,80,99
620,SAT,1.3281,1.2812,0,0
621,SAT,1.5938,1.4844,51,63
622,SAT,1.4375,1.3906,0,0
623,SAT,2.4062,2.1875,120,138
624,SAT,1.2969,1.25,0,0
625,SAT,1.7812,1.7031,29,30
626,SAT,1.875,1.7188,58,67
627,SAT,1.5625,1.4844,4,16
628,SAT,2.2812,2.1094,124,125
629,SAT,1.4219,1.3281,0,0
630,SAT,1.7188,1.5938,50,63
631,SAT,2.4844,2.3438,130,144
632,SAT,1.6094,1.5156,7,15
633,SAT,1.6562,1.5938,23,32
634,SAT,2.3438,2.2188,17,25
635,SAT,1.3906,1.3281,10,10
636,SAT,1.7812,1.7031,55,68
637,SAT,2.0469,1.9531,32,41
638,SAT,1.6719,1.5625,21,23
639,SAT,1.8438,1.6719,21,49
640,SAT,2.0781,1.9375,79,82
641,SAT,1.75,1.6406,14,32
642,SAT,1.5469,1.4688,0,0
643,SAT,1.5469,1.4219,0,0
644,SAT,1.6719,1.5781,0,0
645,SAT,1.5,1.375,31,45
646,SAT,1.5938,1.4844,19,25
647,SAT,7.7656,7.0469,598,602
648,SAT,5.375,4.7969,470,501
649,SAT,1.75,1.6562,13,20
650,SAT,1.8125,1.7344,10,17
651,SAT,1.7969,1.7031,0,0
652,SAT,2.1875,2.0,108,118
653,SAT,11.1719,10.125,1040,1050
654,SAT,1.7031,1.625,0,0
655,SAT,10.9531,9.6875,1149,1165
656,SAT,1.7031,1.6562,0,0
657,SAT,3.0,2.7656,145,159
658,SAT,3.2969,2.9531,236,246
659,SAT,1.3594,1.2812,17,21
660,SAT,1.3125,1.25,9,22
661,SAT,6.0469,5.3438,621,636
662,SAT,3.3594,3.0938,239,250
663,SAT,1.6719,1.5625,58,72
664,SAT,1.3125,1.2344,0,0
665,SAT,3.5938,3.2188,248,253
666,SAT,1.3438,1.2344,4,17
667,SAT,2.1094,1.9219,115,116
668,SAT,1.4219,1.3594,8,19
669,SAT,1.4844,1.3594,18,27
670,SAT,1.8594,1.7656,44,52
671,SAT,1.5625,1.4844,23,29
672,SAT,1.7031,1.5781,0,12
673,SAT,1.7812,1.6562,45,56
674,SAT,1.5781,1.5156,6,16
675,SAT,3.2188,2.8906,168,186
676,SAT,2.625,2.4531,130,165
677,SAT,1.3125,1.25,0,0
678,SAT,4.7031,4.0625,398,421
679,SAT,1.5,1.4375,11,17
680,SAT,2.75,2.5312,92,94
681,SAT,1.7812,1.6875,0,0
682,SAT,1.3125,1.25,0,0
683,SAT,5.875,5.2656,383,390
684,SAT,1.5469,1.4531,15,25
685,SAT,1.7188,1.5156,37,55
686,SAT,14.5469,12.7812,1340,1358
687,SAT,4.1094,3.7188,318,333
688,SAT,1.4062,1.3125,13,18
689,SAT,10.5156,9.25,995,1005
690,SAT,2.2344,2.0781,95,96
691,SAT,1.7188,1.6094,58,75
692,SAT,1.8281,1.6719,28,52
693,SAT,3.5312,3.125,302,334
694,SAT,4.5469,4.1562,325,343
695,SAT,2.2188,2.0469,54,92
696,SAT,4.875,4.4531,258,269
697,SAT,2.0938,1.8906,104,135
698,SAT,1.4844,1.4062,0,0
699,SAT,1.5781,1.4531,9,20
700,SAT,2.0469,1.9219,43,44
701,SAT,5.375,4.9531,318,332
702,SAT,3.6094,3.3438,126,130
703,SAT,2.1406,1.9688,92,107
704,SAT,1.875,1.7344,37,57
