,result,solving Time,deduction Time,backtracks,splits
202,SAT,1.3438,1.2656,3,3
203,SAT,1.3281,1.2656,0,0
204,SAT,1.2188,1.1562,0,2
205,SAT,1.3438,1.2969,0,1
206,SAT,1.375,1.2812,4,5
207,SAT,1.4375,1.375,1,4
208,SAT,1.2344,1.1875,0,2
209,SAT,1.2656,1.2031,2,3
210,SAT,1.2031,1.1562,0,0
211,SAT,1.3125,1.25,0,3
212,SAT,1.3594,1.2969,0,1
213,SAT,1.2969,1.2344,0,1
214,SAT,1.3125,1.2344,2,2
215,SAT,1.4844,1.4062,7,10
216,SAT,1.7031,1.6719,1,2
217,SAT,1.9844,1.9062,0,0
218,SAT,1.4375,1.375,0,0
219,SAT,1.2812,1.1875,2,5
220,SAT,1.375,1.3125,1,4
221,SAT,1.8125,1.75,0,0
222,SAT,1.5781,1.4688,0,0
223,SAT,1.3438,1.2656,0,2
224,SAT,1.3906,1.3281,0,0
225,SAT,1.375,1.3125,1,2
226,SAT,1.2812,1.2344,0,1
227,SAT,1.3281,1.2812,0,0
228,SAT,1.2656,1.2031,3,4
229,SAT,1.3125,1.25,1,5
230,SAT,1.2812,1.2344,1,3
231,SAT,1.4062,1.3438,4,5
232,SAT,1.3125,1.25,0,0
233,SAT,1.3125,1.2344,0,1
234,SAT,1.5156,1.4688,11,13
235,SAT,1.2344,1.1875,0,0
236,SAT,1.2812,1.2344,0,3
237,SAT,1.5469,1.4844,0,0
238,SAT,1.5156,1.4219,0,5
239,SAT,1.7031,1.625,0,2
240,SAT,1.3906,1.3438,0,0
241,SAT,2.1406,2.0781,0,0
242,SAT,1.5938,1.5156,1,2
243,SAT,1.5312,1.4531,0,1
244,SAT,1.4688,1.4062,2,2
245,SAT,1.6875,1.625,0,4
246,SAT,1.375,1.3125,2,3
247,SAT,1.4062,1.3438,0,0
248,SAT,1.2344,1.1875,0,0
249,SAT,1.6094,1.5312,3,4
250,SAT,1.8594,1.7812,1,1
251,SAT,1.5156,1.4531,3,3
252,SAT,1.4688,1.3906,0,0
253,SAT,1.4531,1.3906,1,1
254,SAT,1.375,1.3125,1,1
255,SAT,2.5,2.4375,0,1
256,SAT,1.5156,1.4219,0,0
257,SAT,1.3594,1.3125,0,0
258,SAT,1.7031,1.6406,10,11
259,SAT,1.75,1.6719,9,11
260,SAT,1.3281,1.2656,1,2
261,SAT,1.4531,1.3906,3,6
262,SAT,1.3594,1.2812,1,3
263,SAT,1.3438,1.2969,0,0
264,SAT,1.3125,1.25,1,2
265,SAT,1.4531,1.4062,0,0
266,SAT,1.4062,1.2969,0,3
267,SAT,1.625,1.5625,1,4
268,SAT,1.3906,1.3125,3,3
269,SAT,1.5781,1.5156,1,1
270,SAT,1.4219,1.3438,0,0
271,SAT,1.4219,1.3594,0,2
272,SAT,1.5,1.4375,0,1
273,SAT,1.6406,1.5781,1,1
274,SAT,1.4531,1.375,1,1
275,SAT,1.375,1.3281,0,0
276,SAT,1.6094,1.4688,4,6
277,SAT,1.5781,1.5156,1,2
278,SAT,1.4062,1.3125,0,0
279,SAT,1.4375,1.375,2,4
280,SAT,1.6875,1.6094,4,6
281,SAT,1.3906,1.3125,0,4
282,SAT,1.5938,1.5469,5,5
283,SAT,1.6875,1.6094,0,1
284,SAT,1.3906,1.3281,1,2
285,SAT,1.3906,1.3281,0,0
286,SAT,1.5,1.4219,1,2
287,SAT,1.5469,1.4844,0,1
288,SAT,1.5,1.4531,1,4
289,SAT,1.7812,1.7031,0,0
290,SAT,1.3906,1.3281,1,1
291,SAT,1.625,1.5625,1,4
292,SAT,1.4688,1.3906,0,2
293,SAT,1.5,1.4375,0,0
294,SAT,1.4688,1.4062,1,3
295,SAT,1.3906,1.3281,0,0
296,SAT,1.4531,1.3594,3,3
297,SAT,1.3594,1.3125,1,1
298,SAT,1.3906,1.3281,1,2
299,SAT,1.5469,1.5,1,3
300,SAT,1.5156,1.4531,1,1
301,SAT,1.4375,1.3594,0,2
302,SAT,1.5781,1.5156,0,0
303,SAT,1.4062,1.3281,2,4
304,SAT,1.5469,1.4688,3,3
305,SAT,1.375,1.3125,4,4
306,SAT,1.3125,1.2656,0,3
307,SAT,1.4375,1.375,1,2
308,SAT,1.3906,1.3438,0,0
309,SAT,1.4688,1.3906,0,1
310,SAT,1.4531,1.4062,0,2
311,SAT,1.3438,1.2812,0,1
312,SAT,1.5,1.4375,0,0
313,SAT,1.4219,1.3594,1,2
314,SAT,1.3906,1.3281,0,1
315,SAT,1.7188,1.625,8,8
316,SAT,1.3438,1.2812,0,0
317,SAT,1.3594,1.2969,0,0
318,SAT,1.5,1.4531,0,2
319,SAT,1.4219,1.3438,3,3
320,SAT,1.3125,1.2344,1,1
321,SAT,1.3906,1.3281,1,1
322,SAT,1.3906,1.3281,3,5
323,SAT,1.6562,1.5938,0,0
324,SAT,1.4531,1.375,5,11
325,SAT,1.4844,1.3594,0,1
326,SAT,1.5469,1.4844,1,1
327,SAT,1.4375,1.3906,1,2
328,SAT,1.4062,1.3281,1,3
329,SAT,1.3594,1.2969,2,2
330,SAT,1.4219,1.3594,0,3
331,SAT,1.5625,1.5,0,0
332,SAT,1.4062,1.3281,0,4
333,SAT,1.4062,1.3594,0,0
334,SAT,1.4844,1.4062,2,5
335,SAT,1.4375,1.3906,2,4
336,SAT,1.3125,1.25,1,1
337,SAT,1.625,1.5781,0,1
338,SAT,1.3594,1.3125,0,2
339,SAT,1.375,1.3281,0,1
340,SAT,1.3438,1.2812,0,0
341,SAT,1.3906,1.3125,0,2
342,SAT,1.3594,1.2969,0,0
343,SAT,1.4375,1.3594,0,0
344,SAT,1.3906,1.3281,0,1
345,SAT,1.2969,1.2344,0,0
346,SAT,1.3594,1.2812,3,3
347,SAT,1.5938,1.5156,9,12
348,SAT,1.2969,1.2344,0,0
349,SAT,1.5,1.4531,0,0
350,SAT,1.3281,1.2969,0,1
351,SAT,1.4062,1.3594,2,4
352,SAT,1.4844,1.4375,0,0
353,SAT,1.4219,1.3594,0,0
354,SAT,1.6406,1.5781,0,1
355,SAT,1.375,1.3281,1,2
356,SAT,1.4531,1.375,0,2
357,SAT,1.5469,1.5,0,0
358,SAT,1.3906,1.3281,0,2
359,SAT,1.375,1.2812,0,0
360,SAT,1.2969,1.25,1,3
361,SAT,1.4688,1.4219,1,1
362,SAT,1.2969,1.25,0,0
363,SAT,1.3906,1.3438,1,2
364,SAT,1.3906,1.3125,0,3
365,SAT,1.5312,1.4844,0,0
366,SAT,1.4062,1.3438,1,2
367,SAT,1.6719,1.5781,15,16
368,SAT,1.3125,1.25,1,2
369,SAT,1.3594,1.2812,1,3
370,SAT,1.3438,1.2969,1,6
371,SAT,1.375,1.3281,1,1
372,SAT,1.375,1.2969,0,1
373,SAT,1.4062,1.3438,2,2
374,SAT,1.4219,1.375,0,1
375,SAT,1.5,1.4531,0,0
376,SAT,1.625,1.5625,0,1
377,SAT,1.4688,1.3906,0,0
378,SAT,1.5312,1.4688,1,1
379,SAT,1.3281,1.2656,0,0
380,SAT,1.3438,1.2812,2,4
381,SAT,1.2969,1.2344,0,0
382,SAT,1.4062,1.3438,0,0
383,SAT,1.3281,1.2656,0,0
384,SAT,1.3594,1.3125,0,2
385,SAT,1.4531,1.3906,1,3
386,SAT,1.5156,1.4375,3,5
387,SAT,1.4531,1.375,5,5
388,SAT,1.6719,1.625,0,0
389,SAT,1.6562,1.5781,2,4
390,SAT,1.4844,1.4062,1,8
391,SAT,1.5156,1.4531,2,2
392,SAT,1.8125,1.7188,7,13
393,SAT,1.5938,1.5312,4,4
394,SAT,1.5469,1.5,1,1
395,SAT,2.0156,1.8906,5,9
396,SAT,1.375,1.3281,0,1
397,SAT,1.3906,1.3281,0,0
398,SAT,1.4531,1.375,0,4
399,SAT,1.4219,1.3594,0,2
400,SAT,1.3906,1.3438,0,0
401,SAT,1.5469,1.4844,3,5
402,SAT,1.4062,1.3594,0,1
403,SAT,1.4375,1.3438,2,3
404,SAT,1.4531,1.3906,2,3
405,SAT,1.4688,1.4062,5,6
406,SAT,1.7031,1.6406,0,0
407,SAT,1.3281,1.2812,1,2
408,SAT,1.3281,1.2656,0,1
409,SAT,1.3906,1.3125,2,7
410,SAT,1.3125,1.2656,0,0
411,SAT,1.4531,1.3594,5,5
412,SAT,1.2656,1.2188,0,2
413,SAT,1.3281,1.2656,3,4
414,SAT,1.3594,1.2969,2,3
415,SAT,1.2344,1.1719,0,5
416,SAT,1.3906,1.3125,8,10
417,SAT,1.3281,1.2656,0,1
418,SAT,1.375,1.2969,10,11
419,SAT,1.3281,1.2656,2,3
420,SAT,1.3594,1.2812,0,1
421,SAT,1.2969,1.25,2,3
422,SAT,1.2344,1.1719,0,1
423,SAT,1.25,1.1875,0,1
424,SAT,1.2812,1.2344,0,2
425,SAT,1.2969,1.25,0,1
426,SAT,1.4375,1.3594,6,6
427,SAT,1.2812,1.2344,0,0
428,SAT,1.3438,1.2812,0,1
429,SAT,1.3281,1.2656,0,2
430,SAT,1.3438,1.2812,0,1
431,SAT,1.25,1.2031,0,0
432,SAT,1.3125,1.2656,6,10
433,SAT,1.2031,1.1562,0,1
434,SAT,1.2969,1.2188,5,6
435,SAT,1.2188,1.1719,0,1
436,SAT,1.3125,1.2344,0,0
437,SAT,1.2188,1.1719,0,1
438,SAT,1.2656,1.2188,0,0
439,SAT,1.375,1.3125,0,0
440,SAT,1.625,1.5625,2,4
441,SAT,1.5469,1.4844,1,1
442,SAT,1.8281,1.7344,4,7
443,SAT,1.4375,1.3594,4,5
444,SAT,1.3281,1.2656,0,8
445,SAT,1.4219,1.3594,2,2
446,SAT,1.3906,1.3438,1,1
447,SAT,1.3281,1.2812,1,1
448,SAT,1.3594,1.3125,1,1
449,SAT,1.2188,1.1719,0,0
450,SAT,1.75,1.6562,3,7
451,SAT,1.9219,1.75,57,59
452,SAT,1.3438,1.2969,0,0
453,SAT,1.2656,1.2031,3,6
454,SAT,1.2656,1.2188,2,2
455,SAT,1.6562,1.5625,1,2
456,SAT,1.4531,1.4062,0,1
457,SAT,1.5,1.4375,4,5
458,SAT,1.6406,1.5625,1,2
459,SAT,1.7344,1.6875,0,2
460,SAT,1.4531,1.4062,5,6
461,SAT,1.5156,1.4375,0,0
462,SAT,1.3906,1.3125,4,5
463,SAT,1.3125,1.2656,1,1
464,SAT,1.2969,1.2344,2,3
465,SAT,1.3125,1.25,3,3
466,SAT,1.2031,1.1562,0,3
467,SAT,1.3438,1.2969,1,4
468,SAT,1.25,1.2031,0,0
469,SAT,1.3438,1.2969,3,3
470,SAT,1.3125,1.25,1,4
471,SAT,1.2656,1.2188,0,1
472,SAT,1.2969,1.2344,0,4
473,SAT,1.2656,1.1875,2,2
474,SAT,1.3125,1.25,4,4
475,SAT,1.2031,1.1406,1,3
476,SAT,1.2344,1.1719,0,3
477,SAT,1.3594,1.2969,5,5
478,SAT,1.3281,1.25,1,3
479,SAT,1.2188,1.1562,0,0
480,SAT,1.3594,1.2969,4,6
481,SAT,1.5781,1.4844,6,7
482,SAT,1.8125,1.6875,23,24
483,SAT,1.4375,1.375,2,2
484,SAT,1.75,1.6719,2,6
485,SAT,1.375,1.3125,1,2
486,SAT,1.5469,1.5,1,1
487,SAT,1.5938,1.5312,0,2
488,SAT,1.6094,1.5312,2,4
489,SAT,1.7188,1.6406,0,0
490,SAT,1.7344,1.6719,6,6
491,SAT,1.8594,1.7969,1,4
492,SAT,1.5,1.4375,0,0
493,SAT,1.5625,1.4688,1,1
494,SAT,1.875,1.7812,12,14
495,SAT,2.0469,1.9688,1,2
496,SAT,1.6406,1.5625,1,6
497,SAT,1.5469,1.4688,0,0
498,SAT,1.5,1.4375,0,1
499,SAT,1.5312,1.4688,0,3
500,SAT,1.5938,1.5312,0,0
501,SAT,1.5156,1.4531,0,0
502,SAT,1.9531,1.8281,11,12
503,SAT,1.5312,1.4531,3,4
504,SAT,1.7812,1.7031,4,5
505,SAT,1.5,1.4219,2,3
506,SAT,1.5781,1.5156,0,2
507,SAT,1.8594,1.8125,0,2
508,SAT,1.9688,1.9375,0,0
509,SAT,1.4375,1.375,1,1
510,SAT,1.4062,1.3281,0,2
511,SAT,1.375,1.3125,0,0
512,SAT,1.3906,1.3125,0,0
513,SAT,1.3594,1.2656,1,3
514,SAT,1.5781,1.4688,7,8
515,SAT,1.5,1.4375,0,0
516,SAT,1.3281,1.2656,4,4
517,SAT,1.4844,1.4062,2,4
518,SAT,1.5156,1.4219,3,5
519,SAT,1.5625,1.5156,0,3
520,SAT,1.3906,1.3281,0,0
521,SAT,1.7344,1.6406,1,3
522,SAT,1.4844,1.4219,0,0
523,SAT,1.3438,1.2812,0,0
524,SAT,1.4531,1.3906,0,0
525,SAT,1.4531,1.4062,4,7
526,SAT,1.3906,1.3281,0,0
527,SAT,1.5469,1.4844,3,5
528,SAT,1.5938,1.5312,1,2
529,SAT,1.5312,1.4531,0,1
530,SAT,1.6562,1.5625,0,1
531,SAT,1.4062,1.3594,0,4
532,SAT,1.4219,1.3594,0,3
533,SAT,1.4375,1.375,3,4
534,SAT,1.4844,1.3906,1,2
535,SAT,1.3125,1.2656,0,1
536,SAT,1.4531,1.375,0,4
537,SAT,1.3594,1.2969,2,5
538,SAT,1.4688,1.4062,0,3
539,SAT,1.3906,1.2969,0,3
540,SAT,1.8281,1.7812,1,2
541,SAT,2.4062,2.3438,3,3
542,SAT,2.0469,1.9062,1,1
543,SAT,1.5312,1.4531,5,6
544,SAT,1.375,1.3125,0,5
545,SAT,1.3281,1.2656,0,1
546,SAT,1.4219,1.375,1,4
547,SAT,1.3438,1.2812,0,2
548,SAT,1.4375,1.3594,3,4
549,SAT,1.4375,1.3594,1,1
550,SAT,1.3125,1.25,1,4
551,SAT,1.375,1.3281,1,2
552,SAT,1.3594,1.2812,3,7
553,SAT,1.375,1.3125,2,2
554,SAT,1.5781,1.5156,0,1
555,SAT,1.4219,1.3281,3,5
556,SAT,1.2188,1.1562,0,4
557,SAT,1.1719,1.125,0,1
558,SAT,1.1719,1.125,0,0
559,SAT,1.3125,1.25,0,0
560,SAT,1.2969,1.2344,0,0
561,SAT,1.3438,1.2812,0,0
562,SAT,1.3906,1.3125,0,1
563,SAT,1.6406,1.5312,0,0
564,SAT,1.3125,1.25,0,1
565,SAT,1.4375,1.3906,0,1
566,SAT,1.2969,1.2188,1,1
567,SAT,1.5156,1.4219,1,3
568,SAT,1.3438,1.2812,1,2
569,SAT,1.4062,1.3594,0,0
570,SAT,1.5938,1.5312,3,3
571,SAT,1.7188,1.625,1,1
572,SAT,1.8594,1.7969,0,3
573,SAT,1.6406,1.5781,1,1
574,SAT,1.3125,1.25,0,1
575,SAT,1.5625,1.5,4,6
576,SAT,1.25,1.1875,0,0
577,SAT,1.3594,1.2969,3,7
578,SAT,1.2812,1.2344,1,1
579,SAT,1.4688,1.4062,11,13
580,SAT,1.3594,1.3125,1,2
581,SAT,1.2812,1.2344,0,0
582,SAT,1.3125,1.2656,1,3
583,SAT,1.5625,1.4688,0,1
584,SAT,1.5156,1.4531,0,3
585,SAT,1.4219,1.3594,1,3
586,SAT,1.3906,1.3438,0,2
587,SAT,1.5,1.4375,0,1
588,SAT,1.5938,1.5156,1,3
589,SAT,1.5938,1.5,1,3
590,SAT,1.5938,1.5312,4,6
591,SAT,1.8594,1.7812,2,6
592,SAT,1.5469,1.4688,0,0
593,SAT,1.6094,1.5469,0,4
594,SAT,1.7188,1.6406,3,3
595,SAT,1.7031,1.625,4,5
596,SAT,1.7188,1.6406,0,0
597,SAT,1.4062,1.3594,2,3
598,SAT,1.3594,1.2812,2,2
599,SAT,1.3906,1.3281,3,3
600,SAT,1.2969,1.25,0,0
601,SAT,1.375,1.3281,2,3
602,SAT,1.4531,1.375,0,6
603,SAT,1.4531,1.4062,1,2
604,SAT,1.4375,1.375,2,3
605,SAT,1.7969,1.7188,1,3
606,SAT,1.5,1.4062,1,2
607,SAT,1.3438,1.2969,1,1
608,SAT,1.25,1.1875,1,1
609,SAT,1.6094,1.5469,6,10
610,SAT,1.3594,1.2812,1,2
611,SAT,1.6094,1.5312,8,8
612,SAT,1.3906,1.3125,2,5
613,SAT,1.3438,1.2969,0,0
614,SAT,1.5,1.4062,0,2
615,SAT,1.5,1.4375,1,2
616,SAT,1.3594,1.2969,0,1
617,SAT,1.3125,1.25,4,4
618,SAT,1.4531,1.3906,1,1
619,SAT,1.375,1.3125,0,3
620,SAT,1.4375,1.3906,0,0
621,SAT,1.4062,1.3438,8,10
622,SAT,1.3438,1.2812,0,0
623,SAT,1.3594,1.2969,1,5
624,SAT,1.4531,1.4062,0,0
625,SAT,1.9375,1.9062,0,2
626,SAT,1.7656,1.6875,0,1
627,SAT,1.375,1.3125,0,1
628,SAT,1.5625,1.4844,0,9
629,SAT,1.3906,1.3281,0,0
630,SAT,1.4844,1.4062,3,5
631,SAT,1.3906,1.3438,0,2
632,SAT,1.375,1.3125,0,1
633,SAT,1.3438,1.2812,2,2
634,SAT,1.5312,1.4375,4,4
635,SAT,1.5156,1.4531,1,1
636,SAT,1.5312,1.4688,3,4
637,SAT,1.4844,1.4219,5,7
638,SAT,1.4062,1.3438,1,1
639,SAT,1.4688,1.4219,1,2
640,SAT,1.4062,1.3438,2,3
641,SAT,1.375,1.3281,0,1
642,SAT,1.3594,1.3125,0,0
643,SAT,1.4375,1.375,0,0
644,SAT,1.2812,1.2188,0,0
645,SAT,1.2969,1.2188,0,3
646,SAT,1.375,1.3125,0,1
647,SAT,1.5312,1.4531,7,7
648,SAT,1.3906,1.3125,2,4
649,SAT,1.4219,1.3594,3,4
650,SAT,1.375,1.3281,2,2
651,SAT,1.3125,1.2656,0,0
652,SAT,1.3281,1.2656,2,3
653,SAT,1.375,1.2969,2,4
654,SAT,1.5781,1.5312,0,0
655,SAT,1.5,1.4219,4,7
656,SAT,1.4531,1.3906,0,0
657,SAT,1.5625,1.4844,0,3
658,SAT,1.7188,1.6094,14,16
659,SAT,1.4688,1.4062,1,1
660,SAT,1.7344,1.6719,1,2
661,SAT,1.9375,1.8438,2,5
662,SAT,1.6562,1.5,6,8
663,SAT,1.5,1.4375,2,3
664,SAT,1.4062,1.3438,0,0
665,SAT,1.5469,1.4844,1,2
666,SAT,1.5469,1.4844,1,1
667,SAT,1.6094,1.5469,0,2
668,SAT,1.75,1.625,0,1
669,SAT,1.5156,1.4375,0,1
670,SAT,1.4219,1.3438,0,3
671,SAT,1.7188,1.6562,0,1
672,SAT,1.3125,1.2656,0,1
673,SAT,1.5,1.4219,1,3
674,SAT,1.4688,1.4062,0,1
675,SAT,1.5312,1.4531,2,6
676,SAT,1.4844,1.4062,0,4
677,SAT,1.8438,1.75,0,0
678,SAT,1.8281,1.7344,11,12
679,SAT,1.3906,1.3125,0,2
680,SAT,1.4375,1.375,0,2
681,SAT,1.5625,1.5,0,0
682,SAT,1.5156,1.4531,0,0
683,SAT,1.8125,1.7188,14,18
684,SAT,1.6406,1.5781,0,1
685,SAT,1.4219,1.3281,2,3
686,SAT,1.2656,1.1875,2,5
687,SAT,1.5156,1.4375,1,4
688,SAT,1.4531,1.3906,0,1
689,SAT,1.3438,1.2812,1,3
690,SAT,1.4688,1.3906,2,3
691,SAT,1.6562,1.5938,3,4
692,SAT,1.4062,1.3281,6,6
693,SAT,1.3594,1.3125,1,3
694,SAT,1.4219,1.3281,4,8
695,SAT,1.2969,1.2188,1,2
696,SAT,1.4844,1.4219,6,10
697,SAT,1.3281,1.2656,2,2
698,SAT,1.4062,1.3438,0,0
699,SAT,1.3125,1.2656,0,2
700,SAT,1.5156,1.4219,4,4
701,SAT,1.5625,1.4688,3,6
702,SAT,1.7188,1.6406,5,8
703,SAT,1.625,1.5781,2,3
704,SAT,1.875,1.8125,0,3
705,SAT,1.3438,1.2812,0,2
