,result,solving Time,deduction Time,backtracks,splits
186,SAT,1.4438,1.3539,0,0
187,SAT,1.4143,1.3453,0,2
188,SAT,1.4383,1.3708,0,0
189,SAT,1.6214,1.5344,4,8
190,SAT,3.0868,2.9083,5,6
191,SAT,1.4215,1.3519,0,4
192,SAT,1.4282,1.3576,2,6
193,SAT,1.4272,1.3557,2,4
194,SAT,1.4626,1.3675,2,5
195,SAT,1.4182,1.3498,0,0
196,SAT,1.4143,1.346,1,3
197,SAT,1.6048,1.5054,2,8
198,SAT,1.4832,1.4093,2,4
199,SAT,1.9946,1.8847,8,10
200,SAT,1.4244,1.3563,0,0
201,SAT,1.4387,1.3709,0,0
202,SAT,1.4924,1.3945,1,4
203,SAT,1.4373,1.3696,0,0
204,SAT,1.4269,1.3593,1,1
205,SAT,1.4873,1.4078,2,7
206,SAT,1.4384,1.3691,1,1
207,SAT,1.5342,1.4569,2,6
208,SAT,1.4176,1.3484,2,2
209,SAT,1.4428,1.3723,2,6
210,SAT,1.4343,1.346,0,0
211,SAT,1.8246,1.7287,2,5
212,SAT,1.4457,1.3772,1,2
213,SAT,1.4095,1.3374,0,3
214,SAT,1.4681,1.397,1,1
215,SAT,1.4742,1.3946,3,7
216,SAT,1.445,1.3761,0,1
217,SAT,1.4311,1.3631,0,0
218,SAT,1.4389,1.3505,0,0
219,SAT,1.4642,1.3872,1,2
220,SAT,1.585,1.5023,1,1
221,SAT,1.4268,1.3594,0,0
222,SAT,1.4378,1.3702,0,0
223,SAT,1.4653,1.3959,1,1
224,SAT,1.4652,1.3974,0,0
225,SAT,1.4535,1.3613,0,1
226,SAT,1.5199,1.4427,3,3
227,SAT,1.4339,1.3656,0,0
228,SAT,1.4443,1.3745,0,2
229,SAT,1.4728,1.401,1,1
230,SAT,1.4561,1.3844,2,4
231,SAT,1.4588,1.3867,2,3
232,SAT,1.4387,1.3706,0,0
233,SAT,1.4978,1.4029,2,2
234,SAT,1.5134,1.4378,4,6
235,SAT,1.4144,1.3462,0,0
236,SAT,1.5133,1.438,3,7
237,SAT,1.4278,1.357,0,0
238,SAT,1.8621,1.7644,2,4
239,SAT,1.4935,1.4233,2,3
240,SAT,1.4545,1.3865,0,0
241,SAT,1.4839,1.3925,0,0
242,SAT,1.4645,1.391,2,4
243,SAT,1.4697,1.395,1,6
244,SAT,1.4966,1.4216,2,4
245,SAT,2.2201,2.1008,11,17
246,SAT,1.484,1.413,3,3
247,SAT,1.4811,1.4119,0,0
248,SAT,1.4367,1.3691,0,0
249,SAT,1.6349,1.5309,2,2
250,SAT,1.4311,1.3619,0,2
251,SAT,2.1027,1.9816,7,11
252,SAT,1.4628,1.3887,0,0
253,SAT,1.6407,1.5611,5,6
254,SAT,1.4908,1.4229,0,1
255,SAT,1.5071,1.436,1,3
256,SAT,1.4663,1.398,0,0
257,SAT,1.5299,1.4395,0,0
258,SAT,1.7951,1.6955,4,6
259,SAT,1.7321,1.6409,7,11
260,SAT,1.4783,1.4038,2,4
261,SAT,1.8511,1.751,5,8
262,SAT,1.4902,1.413,1,7
263,SAT,1.5008,1.4282,0,0
264,SAT,1.496,1.4201,0,1
265,SAT,1.522,1.4305,0,0
266,SAT,1.7547,1.6594,5,6
267,SAT,1.4625,1.3928,0,2
268,SAT,1.4806,1.4034,3,9
269,SAT,1.4736,1.4036,0,1
270,SAT,1.4923,1.4193,0,0
271,SAT,1.4686,1.4001,1,1
272,SAT,1.4941,1.4,2,3
273,SAT,1.4893,1.4207,0,1
274,SAT,1.5043,1.4329,0,2
275,SAT,1.4667,1.3936,0,0
276,SAT,1.774,1.6816,4,8
277,SAT,1.5639,1.4898,2,2
278,SAT,1.5045,1.4265,0,0
279,SAT,1.5231,1.4461,3,7
280,SAT,1.4778,1.3801,0,1
281,SAT,1.6442,1.5625,3,7
282,SAT,1.6565,1.5721,1,3
283,SAT,1.534,1.4628,1,2
284,SAT,1.4845,1.4152,1,2
285,SAT,1.5079,1.4385,0,0
286,SAT,1.5128,1.4419,1,3
287,SAT,1.5579,1.4813,4,4
288,SAT,1.497,1.3962,1,2
289,SAT,1.511,1.4424,0,0
290,SAT,1.5173,1.4457,2,2
291,SAT,1.5148,1.4438,1,2
292,SAT,1.4926,1.4169,1,3
293,SAT,1.4446,1.3766,0,0
294,SAT,1.4802,1.4117,1,2
295,SAT,1.5091,1.4352,0,0
296,SAT,1.5234,1.4279,4,4
297,SAT,1.4792,1.4104,0,1
298,SAT,1.54,1.4578,4,8
299,SAT,1.5237,1.4445,2,6
300,SAT,1.5044,1.4278,1,3
301,SAT,1.5963,1.5123,4,7
302,SAT,1.4634,1.389,0,0
303,SAT,1.4823,1.4022,1,2
304,SAT,1.533,1.4393,4,5
305,SAT,1.8466,1.7553,3,3
306,SAT,1.4512,1.38,0,2
307,SAT,1.5087,1.4379,4,4
308,SAT,1.467,1.3991,0,0
309,SAT,1.5119,1.4392,3,3
310,SAT,1.4765,1.4066,0,2
311,SAT,1.5744,1.4763,2,4
312,SAT,1.4974,1.4273,0,0
313,SAT,1.4439,1.3737,0,2
314,SAT,1.4964,1.4223,0,6
315,SAT,1.4912,1.4198,1,3
316,SAT,1.4521,1.3839,0,0
317,SAT,1.5318,1.4632,0,0
318,SAT,1.5007,1.4296,1,1
319,SAT,1.535,1.4339,2,4
320,SAT,1.4832,1.406,1,1
321,SAT,1.4938,1.4192,0,1
322,SAT,1.4808,1.4061,0,4
323,SAT,1.5088,1.441,0,0
324,SAT,2.9561,2.7836,7,9
325,SAT,1.5646,1.4816,4,10
326,SAT,1.458,1.3863,2,2
327,SAT,1.5131,1.4191,2,2
328,SAT,1.4312,1.3625,0,1
329,SAT,1.5304,1.4589,2,4
330,SAT,1.7597,1.6612,1,7
331,SAT,1.5113,1.4365,0,0
332,SAT,2.349,2.2239,7,9
333,SAT,1.4897,1.4141,0,0
334,SAT,1.9566,1.8455,3,5
335,SAT,1.5864,1.484,6,8
336,SAT,1.4746,1.405,1,1
337,SAT,1.5281,1.4566,2,3
338,SAT,1.4631,1.3869,1,7
339,SAT,1.468,1.3983,2,2
340,SAT,1.4866,1.4189,0,0
341,SAT,1.4339,1.3648,1,1
342,SAT,1.5214,1.4482,0,0
343,SAT,1.4719,1.3781,0,0
344,SAT,1.437,1.3683,0,2
345,SAT,1.4351,1.3673,0,0
346,SAT,1.4693,1.396,2,5
347,SAT,2.0225,1.9078,11,13
348,SAT,1.4488,1.3804,0,0
349,SAT,1.446,1.3782,0,0
350,SAT,1.4765,1.3908,1,2
351,SAT,1.4622,1.3714,3,4
352,SAT,1.4339,1.3659,0,0
353,SAT,1.6588,1.5684,0,0
354,SAT,1.4806,1.4074,1,3
355,SAT,2.1829,2.0849,1,2
356,SAT,1.5931,1.5138,4,4
357,SAT,1.66,1.5877,0,0
358,SAT,1.5258,1.4252,0,1
359,SAT,1.571,1.4972,0,0
360,SAT,1.6452,1.568,0,1
361,SAT,1.8213,1.7312,2,3
362,SAT,1.5536,1.4752,0,0
363,SAT,1.6537,1.5734,1,2
364,SAT,1.6157,1.5177,0,2
365,SAT,1.6391,1.5591,0,0
366,SAT,1.5938,1.486,2,2
367,SAT,1.7332,1.6388,6,8
368,SAT,1.5967,1.5146,2,2
369,SAT,1.4985,1.4206,1,4
370,SAT,1.4682,1.3962,0,5
371,SAT,1.4826,1.4144,0,1
372,SAT,1.5257,1.4558,2,3
373,SAT,1.5053,1.4344,0,1
374,SAT,1.5596,1.4667,1,1
375,SAT,1.5134,1.4391,0,0
376,SAT,1.5054,1.4289,0,1
377,SAT,1.4636,1.3873,0,0
378,SAT,1.4845,1.4045,1,1
379,SAT,1.4701,1.4012,0,0
380,SAT,1.4863,1.4134,1,3
381,SAT,1.4772,1.4091,0,0
382,SAT,1.5884,1.4986,0,0
383,SAT,1.4912,1.4208,0,0
384,SAT,1.5301,1.4506,3,4
385,SAT,1.5301,1.4513,2,2
386,SAT,1.572,1.489,4,6
387,SAT,1.469,1.3973,1,1
388,SAT,1.4498,1.3821,0,0
389,SAT,1.471,1.4014,0,3
390,SAT,1.6913,1.582,3,7
391,SAT,1.4481,1.3784,0,2
392,SAT,1.9377,1.8305,5,8
393,SAT,1.5021,1.4231,2,3
394,SAT,1.5648,1.4956,1,1
395,SAT,1.8522,1.7493,6,9
396,SAT,1.5159,1.4429,2,4
397,SAT,1.4866,1.417,0,0
398,SAT,1.6034,1.4989,4,7
399,SAT,1.95,1.8443,4,8
400,SAT,1.5176,1.4486,0,0
401,SAT,1.561,1.4785,4,7
402,SAT,1.5372,1.4686,1,1
403,SAT,1.5309,1.4595,1,2
404,SAT,1.5178,1.4426,3,6
405,SAT,1.6024,1.5014,3,10
406,SAT,1.4992,1.4253,0,0
407,SAT,1.5144,1.4388,1,1
408,SAT,1.4952,1.42,0,2
409,SAT,1.5032,1.429,0,1
410,SAT,1.5215,1.4534,0,0
411,SAT,1.4574,1.3863,1,2
412,SAT,1.4566,1.3879,0,1
413,SAT,1.5915,1.4903,6,7
414,SAT,1.5991,1.5143,3,4
415,SAT,1.5958,1.5132,5,6
416,SAT,1.5504,1.472,1,2
417,SAT,1.5237,1.4458,2,5
418,SAT,1.9894,1.8777,8,13
419,SAT,1.5281,1.4433,2,6
420,SAT,1.5322,1.4568,1,3
421,SAT,1.4869,1.3893,2,6
422,SAT,1.4794,1.4112,1,1
423,SAT,1.8868,1.7916,7,10
424,SAT,1.5718,1.4965,2,4
425,SAT,1.4872,1.4175,1,1
426,SAT,1.6174,1.531,1,3
427,SAT,1.5348,1.4604,0,0
428,SAT,1.4929,1.4216,1,1
429,SAT,1.4933,1.4011,4,4
430,SAT,1.5392,1.4697,1,1
431,SAT,1.4532,1.3842,0,0
432,SAT,1.4933,1.42,1,5
433,SAT,1.4549,1.3861,1,1
434,SAT,1.5243,1.4525,2,2
435,SAT,1.5414,1.4723,1,1
436,SAT,1.523,1.4548,0,0
437,SAT,1.5827,1.4895,1,1
438,SAT,1.5016,1.4274,0,0
439,SAT,1.5046,1.4317,0,0
440,SAT,1.4997,1.4256,2,4
441,SAT,1.9384,1.8206,7,11
442,SAT,1.5796,1.4997,3,5
443,SAT,1.6061,1.5249,3,5
444,SAT,1.5437,1.4462,3,5
445,SAT,1.5303,1.4557,1,1
446,SAT,1.5788,1.4969,1,4
447,SAT,1.502,1.4286,1,1
448,SAT,1.5638,1.4897,2,5
449,SAT,1.5582,1.4754,0,0
450,SAT,1.6325,1.5432,3,8
451,SAT,1.6748,1.5839,2,6
452,SAT,1.4994,1.4074,0,0
453,SAT,1.5788,1.4937,2,3
454,SAT,1.5411,1.4686,1,1
455,SAT,1.5632,1.4885,2,9
456,SAT,1.5151,1.4417,1,4
457,SAT,1.5513,1.4783,3,5
458,SAT,1.5041,1.4304,0,2
459,SAT,1.5575,1.4748,0,5
460,SAT,1.5931,1.4907,3,4
461,SAT,1.5195,1.451,0,0
462,SAT,1.5327,1.4612,2,5
463,SAT,1.4899,1.4199,0,2
464,SAT,1.5476,1.4748,1,5
465,SAT,1.5404,1.4614,3,5
466,SAT,2.0968,1.9762,4,6
467,SAT,1.7119,1.6202,4,6
468,SAT,1.4804,1.3888,0,0
469,SAT,1.5292,1.4599,1,1
470,SAT,1.5598,1.4898,1,2
471,SAT,1.5152,1.4456,1,1
472,SAT,1.9478,1.8428,3,3
473,SAT,1.5695,1.4933,4,7
474,SAT,1.5273,1.456,2,2
475,SAT,1.5738,1.498,2,2
476,SAT,1.5528,1.4587,4,5
477,SAT,1.6568,1.5663,4,8
478,SAT,1.6705,1.5777,3,5
479,SAT,1.4808,1.4063,0,0
480,SAT,1.8233,1.7211,3,6
481,SAT,1.6161,1.5329,4,4
482,SAT,1.5751,1.4897,2,11
483,SAT,1.5412,1.4669,1,1
484,SAT,1.5779,1.4814,2,4
485,SAT,2.1225,1.9957,3,3
486,SAT,1.4787,1.4096,3,3
487,SAT,1.538,1.4673,3,4
488,SAT,1.5962,1.5093,3,5
489,SAT,1.486,1.4122,0,0
490,SAT,1.5159,1.4406,1,2
491,SAT,1.5531,1.4532,4,10
492,SAT,1.5007,1.4236,0,0
493,SAT,1.5094,1.4333,0,2
494,SAT,1.6944,1.6008,5,10
495,SAT,1.5619,1.4774,2,6
496,SAT,1.5043,1.4244,2,7
497,SAT,1.5086,1.4405,0,0
498,SAT,1.6753,1.5864,6,13
499,SAT,1.6046,1.5004,2,2
500,SAT,1.519,1.4451,0,0
501,SAT,1.4882,1.4145,0,0
502,SAT,2.3916,2.2529,6,8
503,SAT,1.4748,1.4004,2,5
504,SAT,1.5235,1.4478,2,7
505,SAT,1.526,1.4551,1,2
506,SAT,1.5389,1.4565,1,2
507,SAT,1.5008,1.4084,1,1
508,SAT,1.5139,1.4459,0,0
509,SAT,1.6723,1.5926,1,2
510,SAT,1.9928,1.8773,8,11
511,SAT,1.5118,1.4438,0,0
512,SAT,1.4915,1.4191,0,0
513,SAT,1.8213,1.7232,2,4
514,SAT,1.6775,1.584,2,5
515,SAT,1.5137,1.4214,0,0
516,SAT,1.5245,1.4446,2,4
517,SAT,1.4874,1.4119,1,1
518,SAT,1.4652,1.3924,1,5
519,SAT,1.5506,1.469,1,2
520,SAT,1.4694,1.3997,0,0
521,SAT,1.5336,1.4614,2,5
522,SAT,1.4935,1.4251,0,0
523,SAT,1.4906,1.4021,0,0
524,SAT,1.535,1.4659,0,0
525,SAT,1.5035,1.4329,0,1
526,SAT,1.5095,1.4395,0,0
527,SAT,1.679,1.5934,3,5
528,SAT,1.4871,1.4131,1,5
529,SAT,1.611,1.5342,4,8
530,SAT,1.4894,1.4182,1,3
531,SAT,1.5514,1.4593,3,4
532,SAT,1.5255,1.4466,0,7
533,SAT,1.5174,1.4443,2,5
534,SAT,1.532,1.4561,1,1
535,SAT,1.4486,1.3799,1,1
536,SAT,1.7806,1.6843,3,7
537,SAT,1.5172,1.4432,3,5
538,SAT,1.4936,1.3965,2,6
539,SAT,1.5052,1.4339,2,3
540,SAT,1.5148,1.4464,0,1
541,SAT,1.4912,1.4184,2,3
542,SAT,1.5187,1.449,1,3
543,SAT,1.5559,1.476,3,6
544,SAT,1.4916,1.4158,1,5
545,SAT,1.4927,1.422,0,2
546,SAT,1.5296,1.4336,2,3
547,SAT,1.5467,1.4718,3,6
548,SAT,1.7457,1.6465,6,9
549,SAT,1.5012,1.4253,2,3
550,SAT,1.6536,1.5628,1,1
551,SAT,1.5362,1.4662,0,1
552,SAT,1.6081,1.5175,5,8
553,SAT,1.4547,1.3857,0,1
554,SAT,1.5299,1.439,0,1
555,SAT,1.8133,1.7235,8,10
556,SAT,1.7008,1.6172,3,9
557,SAT,1.4995,1.4222,1,1
558,SAT,1.5051,1.4263,0,0
559,SAT,1.5563,1.4856,0,0
560,SAT,1.4891,1.41,0,0
561,SAT,1.6654,1.5812,0,0
562,SAT,2.1988,2.057,5,6
563,SAT,1.5686,1.4876,0,0
564,SAT,1.7347,1.6488,2,4
565,SAT,1.6081,1.524,0,2
566,SAT,1.5582,1.4724,1,1
567,SAT,1.7429,1.65,1,4
568,SAT,1.6236,1.5372,1,3
569,SAT,1.645,1.5729,0,0
570,SAT,1.9082,1.7943,1,2
571,SAT,1.6926,1.5971,3,4
572,SAT,1.8682,1.7655,3,8
573,SAT,1.6529,1.5623,0,1
574,SAT,1.598,1.5172,1,1
575,SAT,1.7899,1.7033,6,8
576,SAT,1.5588,1.4849,0,0
577,SAT,2.2639,2.1172,4,4
578,SAT,1.6299,1.538,2,5
579,SAT,2.2363,2.1025,3,3
580,SAT,1.6369,1.559,2,2
581,SAT,1.5598,1.4825,0,0
582,SAT,1.9375,1.8573,1,4
583,SAT,1.4903,1.4196,1,1
584,SAT,1.6827,1.6038,3,7
585,SAT,1.5996,1.4959,2,5
586,SAT,1.664,1.5856,4,4
587,SAT,1.597,1.5185,2,3
588,SAT,1.6793,1.5908,3,5
589,SAT,1.6231,1.5447,1,2
590,SAT,1.6373,1.545,5,10
591,SAT,3.8279,3.5875,2,8
592,SAT,1.56,1.489,0,0
593,SAT,1.6198,1.5096,0,1
594,SAT,1.7216,1.6227,1,2
595,SAT,1.5453,1.4602,1,1
596,SAT,1.5428,1.4718,0,0
597,SAT,1.6438,1.551,5,7
598,SAT,1.4901,1.4152,1,2
599,SAT,1.5141,1.4359,1,3
600,SAT,1.4995,1.425,0,0
601,SAT,1.4985,1.4058,0,1
602,SAT,1.6839,1.6015,6,11
603,SAT,1.5059,1.431,0,1
604,SAT,1.4791,1.4066,1,3
605,SAT,1.5343,1.458,4,9
606,SAT,1.5358,1.4583,1,6
607,SAT,1.4982,1.4233,0,3
608,SAT,1.5121,1.4397,2,4
609,SAT,1.4857,1.3953,0,3
610,SAT,1.4778,1.4074,5,5
611,SAT,1.4716,1.402,0,2
612,SAT,1.5136,1.4407,0,4
613,SAT,1.5208,1.4525,0,0
614,SAT,1.5339,1.4606,2,3
615,SAT,1.5512,1.4716,1,3
616,SAT,1.5231,1.4521,2,5
617,SAT,1.5726,1.4767,1,2
618,SAT,1.5101,1.44,0,1
619,SAT,1.6502,1.569,3,5
620,SAT,1.4974,1.4295,0,0
621,SAT,1.51,1.4372,2,4
622,SAT,1.4894,1.4209,0,0
623,SAT,1.5053,1.4326,1,6
624,SAT,1.543,1.4498,0,0
625,SAT,1.5037,1.4331,1,3
626,SAT,1.5234,1.4467,1,3
627,SAT,1.4912,1.4163,0,1
628,SAT,1.4855,1.413,1,4
629,SAT,1.5163,1.4477,0,0
630,SAT,1.7406,1.653,4,4
631,SAT,1.5792,1.5021,2,4
632,SAT,1.4826,1.3896,1,1
633,SAT,1.5343,1.4642,1,4
634,SAT,1.4886,1.413,2,3
635,SAT,1.4933,1.4232,2,2
636,SAT,1.5042,1.4312,2,5
637,SAT,1.5085,1.4335,2,4
638,SAT,1.4807,1.4119,0,1
639,SAT,1.5369,1.4646,1,4
640,SAT,1.6087,1.5098,3,3
641,SAT,1.5835,1.5042,1,2
642,SAT,1.5098,1.4331,0,0
643,SAT,1.484,1.4156,0,0
644,SAT,1.5241,1.4551,0,0
645,SAT,1.5922,1.5163,2,2
646,SAT,1.5047,1.4297,2,2
647,SAT,1.7106,1.6279,3,4
648,SAT,1.5678,1.4684,3,5
649,SAT,1.4711,1.4016,1,1
650,SAT,1.5062,1.4375,0,1
651,SAT,1.4833,1.4151,0,0
652,SAT,1.5916,1.5167,5,5
653,SAT,1.9527,1.8466,12,16
654,SAT,1.5057,1.4347,0,0
655,SAT,1.9378,1.8419,5,8
656,SAT,1.5342,1.4453,0,0
657,SAT,1.5124,1.4415,0,2
658,SAT,2.4779,2.3443,2,2
659,SAT,1.5267,1.4539,0,2
660,SAT,1.5175,1.4486,1,2
661,SAT,1.5496,1.47,2,7
662,SAT,1.5981,1.5207,5,7
663,SAT,1.519,1.4465,1,3
664,SAT,1.5102,1.4195,0,0
665,SAT,1.5071,1.433,2,6
666,SAT,1.4979,1.4289,0,2
667,SAT,1.5605,1.4795,2,11
668,SAT,1.5084,1.4247,0,2
669,SAT,1.4924,1.4168,0,2
670,SAT,1.5117,1.4263,1,4
671,SAT,1.5507,1.454,2,3
672,SAT,1.5188,1.4463,1,1
673,SAT,1.5658,1.4845,4,10
674,SAT,1.4846,1.4151,0,1
675,SAT,1.5358,1.4573,2,8
676,SAT,1.6893,1.5933,5,10
677,SAT,1.4852,1.4122,0,0
678,SAT,1.7569,1.6578,4,6
679,SAT,1.4735,1.3812,0,1
680,SAT,1.4847,1.4098,0,2
681,SAT,1.476,1.4021,0,0
682,SAT,1.4862,1.4137,0,0
683,SAT,1.5918,1.5121,3,6
684,SAT,1.5024,1.4333,1,2
685,SAT,1.5367,1.462,1,3
686,SAT,1.5064,1.4321,1,4
687,SAT,1.8033,1.692,2,5
688,SAT,1.5277,1.4576,2,3
689,SAT,2.3291,2.2018,7,10
690,SAT,1.4886,1.4133,1,3
691,SAT,1.4872,1.4117,0,2
692,SAT,1.4853,1.4101,0,1
693,SAT,1.6232,1.5398,4,7
694,SAT,1.7696,1.6804,3,8
695,SAT,1.558,1.4646,2,3
696,SAT,1.5849,1.5081,1,4
697,SAT,1.5031,1.4296,0,4
698,SAT,1.5404,1.4597,0,0
699,SAT,1.5155,1.4466,1,2
700,SAT,1.5685,1.4948,4,6
701,SAT,1.936,1.8351,5,7
702,SAT,1.5133,1.4381,2,6
703,SAT,1.5626,1.4669,3,4
704,SAT,1.6734,1.5915,4,4
