,result,solving Time,deduction Time,backtracks,splits
0,SAT,0.0156,0.0156,0,0
1,SAT,0.0156,0.0,0,0
2,SAT,0.0,0.0,0,0
3,SAT,0.0,0.0,0,0
4,SAT,0.0,0.0,0,0
5,SAT,0.0156,0.0156,0,0
6,SAT,0.0156,0.0156,0,0
7,SAT,0.0156,0.0,0,0
8,SAT,0.0,0.0,0,0
9,SAT,0.0,0.0,0,0
10,SAT,0.0,0.0,0,0
11,SAT,0.0156,0.0156,0,0
12,SAT,0.0156,0.0156,0,0
13,SAT,0.0,0.0,0,0
14,SAT,0.0,0.0,0,0
15,SAT,0.0156,0.0,0,0
16,SAT,0.0156,0.0156,0,0
17,SAT,0.0156,0.0156,0,0
18,SAT,0.0,0.0,0,0
19,SAT,0.0,0.0,0,0
20,SAT,0.0156,0.0,0,0
21,SAT,0.0,0.0,0,0
22,SAT,0.0,0.0,0,0
23,SAT,0.0,0.0,0,0
24,SAT,0.0156,0.0,0,0
25,SAT,0.0156,0.0156,0,0
26,SAT,0.0156,0.0156,0,0
27,SAT,0.0156,0.0156,0,0
28,SAT,0.0156,0.0156,0,0
29,SAT,0.0156,0.0156,0,0
30,SAT,0.0,0.0,0,0
31,SAT,0.0,0.0,0,0
32,SAT,0.0156,0.0156,0,0
33,SAT,0.0,0.0,0,0
34,SAT,0.0,0.0,0,0
35,SAT,0.0,0.0,0,0
36,SAT,0.0156,0.0,0,0
37,SAT,0.0,0.0,0,0
38,SAT,0.0,0.0,0,0
39,SAT,0.0156,0.0,0,0
40,SAT,0.0156,0.0156,0,0
41,SAT,0.0156,0.0156,0,0
42,SAT,0.0156,0.0156,0,0
43,SAT,0.0156,0.0156,0,0
44,SAT,0.0156,0.0156,0,0
45,SAT,0.0,0.0,0,0
46,SAT,0.0,0.0,0,0
47,SAT,0.0156,0.0156,0,0
48,SAT,0.0156,0.0156,0,0
49,SAT,0.0,0.0,0,0
50,SAT,0.0,0.0,0,0
51,SAT,0.0156,0.0,0,0
52,SAT,0.0156,0.0,0,0
53,SAT,0.0156,0.0,0,0
54,SAT,0.0156,0.0156,0,0
55,SAT,0.0156,0.0156,0,0
56,SAT,0.0156,0.0156,0,0
57,SAT,0.0156,0.0,0,0
58,SAT,0.0156,0.0,0,0
59,SAT,0.0156,0.0,0,0
60,SAT,0.0156,0.0156,0,0
61,SAT,0.0,0.0,0,0
62,SAT,0.0,0.0,0,0
63,SAT,0.0156,0.0,0,0
64,SAT,0.0156,0.0156,0,0
65,SAT,0.0,0.0,0,0
66,SAT,0.0,0.0,0,0
67,SAT,0.0,0.0,0,0
68,SAT,0.0,0.0,0,0
69,SAT,0.0,0.0,0,0
70,SAT,0.0,0.0,0,0
71,SAT,0.0,0.0,0,0
72,SAT,0.0156,0.0156,0,0
73,SAT,0.0,0.0,0,0
74,SAT,0.0,0.0,0,0
75,SAT,0.0,0.0,0,0
76,SAT,0.0156,0.0156,0,0
77,SAT,0.0156,0.0156,0,0
78,SAT,0.0,0.0,0,0
79,SAT,0.0,0.0,0,0
80,SAT,0.0,0.0,0,0
81,SAT,0.0,0.0,0,0
82,SAT,0.0,0.0,0,0
83,SAT,0.0156,0.0156,0,0
84,SAT,0.0,0.0,0,0
85,SAT,0.0,0.0,0,0
86,SAT,0.0,0.0,0,0
87,SAT,0.0,0.0,0,0
88,SAT,0.0,0.0,0,0
89,SAT,0.0,0.0,0,0
90,SAT,0.0156,0.0,0,0
91,SAT,0.0156,0.0156,0,0
92,SAT,0.0,0.0,0,0
93,SAT,0.0,0.0,0,0
94,SAT,0.0,0.0,0,0
95,SAT,0.0,0.0,0,0
96,SAT,0.0,0.0,0,0
97,SAT,0.0156,0.0,0,0
98,SAT,0.0156,0.0156,0,0
99,SAT,0.0,0.0,0,0
100,SAT,0.0,0.0,0,0
101,SAT,0.0,0.0,0,0
102,SAT,0.0156,0.0156,0,0
103,SAT,0.0,0.0,0,0
104,SAT,0.0,0.0,0,0
105,SAT,0.0,0.0,0,0
106,SAT,0.0,0.0,0,0
107,SAT,0.0,0.0,0,0
108,SAT,0.0156,0.0156,0,0
109,SAT,0.0,0.0,0,0
110,SAT,0.0,0.0,0,0
111,SAT,0.0,0.0,0,0
112,SAT,0.0,0.0,0,0
113,SAT,0.0156,0.0,0,0
114,SAT,0.0156,0.0,0,0
115,SAT,0.0156,0.0156,0,0
116,SAT,0.0156,0.0156,0,0
117,SAT,0.0,0.0,0,0
118,SAT,0.0156,0.0,0,0
119,SAT,0.0,0.0,0,0
120,SAT,0.0156,0.0,0,0
121,SAT,0.0,0.0,0,0
122,SAT,0.0,0.0,0,0
