,result,solving Time,deduction Time,backtracks,splits
118,SAT,1.3594,1.2969,1,3
119,SAT,1.4844,1.4219,6,6
120,SAT,1.5,1.4219,3,5
121,SAT,1.3906,1.3281,1,4
122,SAT,1.375,1.3125,1,4
123,SAT,1.4688,1.4062,3,6
124,SAT,1.3594,1.2969,0,4
125,SAT,1.4844,1.4062,6,11
126,SAT,1.375,1.2969,0,0
127,SAT,1.375,1.3281,4,8
128,SAT,1.3281,1.2656,3,4
129,SAT,1.4531,1.3906,6,9
130,SAT,1.3125,1.25,1,1
131,SAT,1.3906,1.3438,3,4
132,SAT,1.7656,1.7188,5,6
133,SAT,1.375,1.3281,1,4
134,SAT,1.2812,1.2188,0,0
135,SAT,1.375,1.2812,0,0
136,SAT,1.4219,1.3281,7,9
137,SAT,1.3438,1.2656,0,0
138,SAT,1.4219,1.3594,6,10
139,SAT,1.4375,1.375,1,3
140,SAT,1.5,1.4375,5,5
141,SAT,1.375,1.2969,4,7
142,SAT,1.4219,1.375,0,2
143,SAT,1.8125,1.75,1,1
144,SAT,1.5469,1.4844,0,0
145,SAT,1.3594,1.2812,6,8
146,SAT,1.5,1.4375,0,0
147,SAT,1.6562,1.5938,15,21
148,SAT,1.2344,1.1875,0,1
149,SAT,1.3906,1.3281,0,0
150,SAT,1.4531,1.3906,0,0
151,SAT,1.4688,1.4062,5,6
152,SAT,1.3906,1.2812,1,6
153,SAT,1.3906,1.3438,0,5
154,SAT,1.3281,1.2812,0,2
155,SAT,1.4375,1.3906,0,0
156,SAT,1.2656,1.1875,0,1
157,SAT,1.3594,1.2812,8,15
158,SAT,1.4688,1.3906,2,3
159,SAT,1.4062,1.3281,0,0
160,SAT,1.5312,1.4531,0,0
161,SAT,1.3438,1.2969,0,0
162,SAT,1.2188,1.1719,0,0
163,SAT,1.3281,1.2812,2,6
164,SAT,1.375,1.3125,0,0
165,SAT,1.375,1.2969,1,2
166,SAT,1.2969,1.25,1,3
167,SAT,1.5938,1.5312,0,1
168,SAT,1.4062,1.2969,1,6
169,SAT,1.3594,1.3125,0,0
170,SAT,1.5625,1.5156,0,0
171,SAT,1.7969,1.6875,31,34
172,SAT,1.4375,1.375,19,19
173,SAT,1.3281,1.2656,0,0
174,SAT,1.6406,1.5625,19,21
175,SAT,1.2188,1.1562,1,5
176,SAT,1.3125,1.25,1,3
177,SAT,1.4062,1.3438,7,11
178,SAT,1.4375,1.3906,2,4
179,SAT,1.3906,1.3281,0,0
180,SAT,1.3906,1.3281,3,3
181,SAT,2.2812,2.1719,67,69
182,SAT,1.2031,1.1719,0,0
183,SAT,1.3281,1.2812,0,0
184,SAT,1.5312,1.4688,0,0
185,SAT,1.625,1.5312,24,25
186,SAT,1.3438,1.2969,0,0
187,SAT,1.4219,1.3438,1,3
188,SAT,1.4219,1.3594,0,0
189,SAT,1.4219,1.3594,10,10
190,SAT,1.2031,1.1562,0,5
191,SAT,1.2812,1.2188,0,2
192,SAT,1.4062,1.3438,1,4
193,SAT,1.2812,1.2344,0,3
194,SAT,1.3906,1.3438,0,1
195,SAT,1.2656,1.2031,0,0
196,SAT,1.4375,1.3906,1,2
197,SAT,1.4219,1.3594,12,15
198,SAT,1.3594,1.2969,7,8
199,SAT,1.3281,1.2656,6,13
200,SAT,1.2344,1.1719,0,0
201,SAT,1.2969,1.2344,0,0
202,SAT,1.5,1.4219,11,11
203,SAT,1.2344,1.1719,0,0
204,SAT,1.2656,1.2188,0,2
205,SAT,1.3281,1.2656,9,11
206,SAT,1.3438,1.2969,1,2
207,SAT,1.5156,1.4531,4,6
208,SAT,1.375,1.3281,1,1
209,SAT,1.25,1.2031,0,2
210,SAT,1.25,1.2031,0,0
211,SAT,1.375,1.3125,7,10
212,SAT,1.25,1.2031,1,1
213,SAT,1.2969,1.2344,1,1
214,SAT,1.3438,1.2812,10,10
215,SAT,2.1406,2.0312,43,44
216,SAT,1.2656,1.2188,3,5
217,SAT,1.1875,1.1406,0,0
218,SAT,1.2344,1.1875,0,0
219,SAT,1.2188,1.1562,1,5
220,SAT,1.375,1.3125,5,5
221,SAT,1.25,1.2031,0,0
222,SAT,1.3281,1.2812,0,0
223,SAT,1.2812,1.2031,4,4
224,SAT,1.2969,1.25,0,0
225,SAT,1.2656,1.2188,2,6
226,SAT,1.2656,1.2188,1,3
227,SAT,1.4844,1.3906,0,0
228,SAT,1.3438,1.2969,10,10
229,SAT,1.2188,1.1562,1,2
230,SAT,1.2656,1.2188,1,4
231,SAT,1.2344,1.1719,0,5
232,SAT,1.2188,1.1719,0,0
233,SAT,1.4375,1.375,4,5
234,SAT,1.2969,1.2344,1,7
235,SAT,1.3125,1.2656,0,0
236,SAT,1.4219,1.3594,2,2
237,SAT,1.25,1.2031,0,0
238,SAT,1.6875,1.5781,25,31
239,SAT,1.2969,1.2344,2,2
240,SAT,1.2188,1.1719,0,0
241,SAT,1.2656,1.2188,0,0
242,SAT,1.4219,1.3281,16,19
243,SAT,1.4688,1.4062,4,5
244,SAT,1.2969,1.2344,4,5
245,SAT,1.625,1.5625,13,18
246,SAT,1.2969,1.2188,5,6
247,SAT,1.2969,1.2344,0,0
248,SAT,1.2656,1.2188,0,0
249,SAT,1.4531,1.4062,0,1
250,SAT,1.4531,1.3906,1,1
251,SAT,1.7344,1.6875,29,29
252,SAT,1.3125,1.25,0,0
253,SAT,1.3281,1.2656,5,7
254,SAT,1.3438,1.2812,1,1
255,SAT,1.3906,1.3281,1,2
256,SAT,1.3594,1.3125,0,0
257,SAT,1.4219,1.3594,0,0
258,SAT,1.7812,1.7031,33,34
259,SAT,2.1406,2.0156,30,34
260,SAT,1.3906,1.3281,4,5
261,SAT,1.5469,1.4844,7,14
262,SAT,1.7656,1.6719,17,17
263,SAT,1.4062,1.3438,0,0
264,SAT,1.2969,1.25,1,2
265,SAT,1.4062,1.3438,0,0
266,SAT,1.8125,1.7344,28,29
267,SAT,1.4219,1.3594,2,3
268,SAT,2.4531,2.2969,41,42
269,SAT,1.6719,1.6094,1,1
270,SAT,1.6406,1.5469,0,0
271,SAT,1.4688,1.3906,1,2
272,SAT,1.375,1.2969,2,4
273,SAT,1.375,1.3125,1,1
274,SAT,1.4062,1.3438,6,7
275,SAT,1.375,1.3125,0,0
276,SAT,1.8125,1.7031,30,33
277,SAT,1.3125,1.25,1,1
278,SAT,1.3906,1.3125,0,0
279,SAT,1.3594,1.2969,6,7
280,SAT,1.9375,1.8125,31,31
281,SAT,1.2969,1.25,1,5
282,SAT,1.6406,1.5781,9,11
283,SAT,1.3906,1.3281,1,2
284,SAT,1.4375,1.375,0,2
285,SAT,1.5156,1.4531,0,0
286,SAT,1.5781,1.5156,10,10
287,SAT,1.6719,1.5938,1,2
288,SAT,1.5625,1.5,1,1
289,SAT,1.4688,1.4062,0,0
290,SAT,1.4844,1.4375,1,2
291,SAT,2.5781,2.4844,4,7
292,SAT,2.3594,2.2344,1,3
293,SAT,1.625,1.5156,0,0
294,SAT,1.6719,1.6094,0,2
295,SAT,1.7188,1.6562,0,0
296,SAT,1.8281,1.6875,5,5
297,SAT,1.4531,1.4062,0,1
298,SAT,1.7344,1.6562,12,12
299,SAT,1.5312,1.4375,8,12
300,SAT,1.5312,1.4688,0,1
301,SAT,1.5781,1.5,1,2
302,SAT,2.875,2.7969,0,0
303,SAT,1.6719,1.5625,5,8
304,SAT,1.5938,1.5156,3,5
305,SAT,1.6719,1.6094,0,2
306,SAT,2.0156,1.9531,2,5
307,SAT,1.8906,1.8281,1,2
308,SAT,1.4844,1.4219,0,0
309,SAT,1.4062,1.3438,2,6
310,SAT,1.4531,1.375,6,10
311,SAT,1.4062,1.3594,5,7
312,SAT,1.3125,1.2656,0,0
313,SAT,1.4062,1.3594,3,6
314,SAT,1.6875,1.5938,24,27
315,SAT,1.4219,1.3438,6,7
316,SAT,1.3125,1.25,0,0
317,SAT,1.4531,1.3906,0,0
318,SAT,1.5625,1.5,3,3
319,SAT,1.5469,1.4688,18,21
320,SAT,1.2656,1.1875,0,1
321,SAT,1.3594,1.2969,0,3
322,SAT,2.0156,1.9531,55,55
323,SAT,1.375,1.3281,0,0
324,SAT,2.0,1.875,41,44
325,SAT,1.4062,1.3594,2,7
326,SAT,1.3281,1.2656,0,2
327,SAT,1.3906,1.3438,4,5
328,SAT,1.3594,1.2969,2,4
329,SAT,1.3906,1.3125,7,9
330,SAT,1.3125,1.2656,0,2
331,SAT,1.2812,1.2344,0,0
332,SAT,2.3281,2.1875,36,42
333,SAT,1.3906,1.3281,0,0
334,SAT,2.1406,2.0156,49,56
335,SAT,1.5625,1.4844,15,19
336,SAT,1.2812,1.2344,1,1
337,SAT,1.3125,1.2656,1,5
338,SAT,1.625,1.5625,20,23
339,SAT,1.2656,1.2188,1,2
340,SAT,1.5156,1.4219,0,0
341,SAT,1.2969,1.25,2,2
342,SAT,1.3438,1.2969,0,0
343,SAT,1.3906,1.3281,0,0
344,SAT,1.375,1.3125,0,3
345,SAT,1.2812,1.2344,0,0
346,SAT,1.4375,1.3906,0,2
347,SAT,2.0625,1.9844,25,27
348,SAT,1.3438,1.2656,0,0
349,SAT,1.3438,1.2969,0,0
350,SAT,1.4375,1.3906,0,1
351,SAT,1.3594,1.2812,7,11
352,SAT,1.4219,1.3438,0,0
353,SAT,1.2656,1.2188,0,0
354,SAT,1.3594,1.2969,6,7
355,SAT,1.3594,1.2812,0,2
356,SAT,1.5781,1.5,1,2
357,SAT,1.4375,1.375,0,0
358,SAT,1.6875,1.625,6,8
359,SAT,1.5625,1.5156,0,0
360,SAT,1.5,1.4375,0,3
361,SAT,1.7031,1.6406,0,4
362,SAT,1.3594,1.3125,0,0
363,SAT,1.3594,1.2969,0,1
364,SAT,1.7188,1.6562,4,5
365,SAT,1.4531,1.3906,0,0
366,SAT,1.4062,1.3438,3,4
367,SAT,1.3906,1.3438,1,6
368,SAT,1.4844,1.4375,2,5
369,SAT,1.5625,1.4844,10,11
370,SAT,1.4688,1.4219,3,6
371,SAT,1.4062,1.3281,0,2
372,SAT,1.5156,1.4688,1,2
373,SAT,1.6406,1.5781,2,3
374,SAT,1.9375,1.875,1,1
375,SAT,1.4375,1.3281,0,0
376,SAT,1.5469,1.4844,1,2
377,SAT,1.4219,1.3594,0,0
378,SAT,1.3906,1.3281,0,1
379,SAT,1.4375,1.3594,0,0
380,SAT,1.375,1.3125,4,4
381,SAT,1.2812,1.2188,0,0
382,SAT,1.3438,1.2812,0,0
383,SAT,1.2812,1.2188,0,0
384,SAT,1.4219,1.375,2,5
385,SAT,1.5625,1.5156,1,2
386,SAT,1.5,1.4219,2,5
387,SAT,1.7031,1.5781,25,31
388,SAT,1.3594,1.2969,0,0
389,SAT,1.9688,1.8438,27,29
390,SAT,1.625,1.5469,3,7
391,SAT,1.7188,1.6406,4,7
392,SAT,1.2812,1.2344,1,3
393,SAT,1.3906,1.3281,0,1
394,SAT,1.5312,1.4531,0,2
395,SAT,1.6406,1.5781,1,5
396,SAT,1.7656,1.7031,10,14
397,SAT,1.5625,1.5156,0,0
398,SAT,1.5781,1.5,8,10
399,SAT,2.0938,1.9688,36,39
400,SAT,1.5,1.4375,0,0
401,SAT,1.9062,1.8594,9,14
402,SAT,1.3281,1.2812,1,1
403,SAT,1.3438,1.2812,1,1
404,SAT,1.4219,1.3438,8,11
405,SAT,1.3438,1.2969,0,3
406,SAT,1.6094,1.5312,0,0
407,SAT,1.4844,1.4219,2,2
408,SAT,1.5,1.4062,1,1
409,SAT,1.7812,1.6875,14,17
410,SAT,1.7812,1.7031,0,0
411,SAT,1.6094,1.5312,2,4
412,SAT,1.4219,1.3594,0,1
413,SAT,1.7188,1.6719,0,1
414,SAT,1.5312,1.4531,3,4
415,SAT,1.5938,1.5,14,14
416,SAT,1.375,1.3125,4,6
417,SAT,1.3594,1.2969,1,1
418,SAT,1.3281,1.2656,0,5
419,SAT,1.4062,1.3438,2,3
420,SAT,1.6562,1.5781,3,5
421,SAT,1.9375,1.8594,9,11
422,SAT,1.5312,1.4688,0,1
423,SAT,2.5156,2.3438,38,42
424,SAT,1.5938,1.5312,0,1
425,SAT,1.5469,1.4844,1,4
426,SAT,1.6562,1.5625,3,8
427,SAT,1.6094,1.5469,0,0
428,SAT,2.0938,2.0,9,11
429,SAT,1.5938,1.5312,3,5
430,SAT,2.1719,2.1094,1,1
431,SAT,2.7812,2.625,0,0
432,SAT,1.875,1.7656,14,14
433,SAT,1.5781,1.5156,1,1
434,SAT,1.4531,1.3594,2,7
435,SAT,1.3906,1.3281,2,2
436,SAT,1.4219,1.3438,0,0
437,SAT,1.5938,1.5469,2,3
438,SAT,1.4844,1.3906,0,0
439,SAT,1.4844,1.4219,0,0
440,SAT,1.5625,1.5,4,7
441,SAT,1.5469,1.4688,0,2
442,SAT,2.1406,2.0,23,27
443,SAT,1.6094,1.5469,8,9
444,SAT,1.625,1.5625,11,12
445,SAT,1.5781,1.5,3,3
446,SAT,1.6094,1.5469,14,14
447,SAT,1.5469,1.4844,1,2
448,SAT,1.5156,1.4531,1,1
449,SAT,1.5625,1.5,0,0
450,SAT,2.0469,1.9531,8,12
451,SAT,1.3281,1.25,0,1
452,SAT,1.3594,1.2969,0,0
453,SAT,1.4375,1.375,9,9
454,SAT,1.3438,1.2812,1,4
455,SAT,1.3438,1.2812,4,7
456,SAT,1.9531,1.8594,6,7
457,SAT,1.8906,1.7812,26,29
458,SAT,1.6094,1.5469,0,1
459,SAT,1.4688,1.4219,2,4
460,SAT,1.5625,1.4844,3,7
461,SAT,1.5625,1.5,0,0
462,SAT,1.5,1.4375,0,1
463,SAT,1.7969,1.75,1,1
464,SAT,1.2969,1.25,2,2
465,SAT,1.3125,1.2344,1,3
466,SAT,1.8594,1.75,21,24
467,SAT,1.6562,1.5781,7,10
468,SAT,1.4062,1.3594,0,0
469,SAT,1.2969,1.2344,2,3
470,SAT,1.375,1.2969,2,2
471,SAT,1.4844,1.4219,3,5
472,SAT,1.4688,1.4219,14,17
473,SAT,1.5469,1.4531,0,2
474,SAT,1.6094,1.5469,10,12
475,SAT,1.4844,1.4375,1,3
476,SAT,1.5312,1.4688,3,7
477,SAT,1.75,1.6406,19,19
478,SAT,1.7969,1.75,2,6
479,SAT,1.3281,1.2812,0,0
480,SAT,1.2188,1.1719,3,4
481,SAT,1.375,1.3125,2,4
482,SAT,1.4688,1.3906,3,8
483,SAT,1.3438,1.2656,5,5
484,SAT,1.375,1.2969,2,7
485,SAT,1.8125,1.75,33,34
486,SAT,1.5156,1.4688,0,2
487,SAT,1.5,1.4531,0,1
488,SAT,1.4688,1.4062,1,5
489,SAT,1.4062,1.3438,0,0
490,SAT,1.4531,1.3906,3,6
491,SAT,1.75,1.6875,2,4
492,SAT,1.4062,1.3438,0,0
493,SAT,1.4219,1.3438,8,9
494,SAT,2.4375,2.2812,62,66
495,SAT,1.2969,1.2344,3,6
496,SAT,1.8125,1.7344,32,36
497,SAT,1.4219,1.3594,0,0
498,SAT,1.4219,1.3594,2,4
499,SAT,1.4844,1.4219,12,13
500,SAT,1.4062,1.3594,0,0
501,SAT,1.4219,1.375,0,0
502,SAT,2.0625,1.9844,52,59
503,SAT,1.5469,1.4688,11,12
504,SAT,1.4531,1.3438,6,7
505,SAT,1.4688,1.3906,12,17
506,SAT,1.3438,1.2969,6,6
507,SAT,1.5156,1.4531,4,7
508,SAT,1.5625,1.4844,0,0
509,SAT,1.2969,1.2344,1,4
510,SAT,1.625,1.5469,12,14
511,SAT,1.3438,1.2656,0,0
512,SAT,1.3438,1.2812,0,0
513,SAT,1.6406,1.5781,11,17
514,SAT,1.5469,1.4844,11,12
515,SAT,1.2031,1.1562,0,0
516,SAT,1.4219,1.3281,6,8
517,SAT,1.5781,1.5312,2,4
518,SAT,1.5469,1.4688,1,2
519,SAT,1.2031,1.1562,1,3
520,SAT,1.25,1.1875,0,0
521,SAT,1.3281,1.2812,0,1
522,SAT,1.3281,1.2812,0,0
523,SAT,1.2188,1.1719,0,0
524,SAT,1.3594,1.2969,0,0
525,SAT,1.3594,1.2969,0,3
526,SAT,1.2344,1.1719,0,0
527,SAT,1.4688,1.3594,15,19
528,SAT,1.5938,1.5,8,10
529,SAT,1.4844,1.4375,6,8
530,SAT,1.3594,1.2969,3,9
531,SAT,1.5781,1.5312,1,2
532,SAT,1.8125,1.75,4,5
533,SAT,1.8125,1.7031,1,4
534,SAT,1.3125,1.2656,2,6
535,SAT,1.4062,1.3281,0,1
536,SAT,1.6875,1.5938,21,21
537,SAT,1.3594,1.2969,13,13
538,SAT,1.2656,1.2188,1,3
539,SAT,1.3906,1.3125,1,4
540,SAT,2.0781,2.0156,0,1
541,SAT,1.5312,1.4375,2,7
542,SAT,1.4219,1.375,4,5
543,SAT,1.6562,1.5625,5,8
544,SAT,1.7656,1.7031,15,19
545,SAT,1.4688,1.4219,1,3
546,SAT,1.5312,1.4688,6,6
547,SAT,1.5156,1.4219,6,7
548,SAT,2.1094,2.0,22,23
549,SAT,1.3281,1.2812,1,1
550,SAT,1.5312,1.4844,18,18
551,SAT,1.3438,1.2656,1,1
552,SAT,1.5469,1.4531,7,11
553,SAT,1.4844,1.4219,1,2
554,SAT,1.4062,1.3594,0,1
555,SAT,1.2656,1.1875,2,4
556,SAT,1.5781,1.5312,0,4
557,SAT,1.375,1.3125,2,6
558,SAT,1.375,1.2969,0,0
559,SAT,1.2812,1.2188,0,0
560,SAT,1.4531,1.3906,0,0
561,SAT,1.4531,1.4062,0,0
562,SAT,1.8438,1.75,12,17
563,SAT,1.5625,1.5156,0,0
564,SAT,1.5781,1.4688,13,13
565,SAT,1.4062,1.3438,0,1
566,SAT,1.7812,1.7344,0,1
567,SAT,1.5,1.4219,2,2
568,SAT,1.3125,1.2656,9,9
569,SAT,2.0781,2.0156,0,0
570,SAT,1.5469,1.4844,0,1
571,SAT,1.6094,1.5156,8,10
572,SAT,1.3906,1.3281,0,4
573,SAT,1.4062,1.3438,0,1
574,SAT,1.4531,1.3906,1,1
575,SAT,1.4375,1.375,5,11
576,SAT,1.3438,1.2969,0,0
577,SAT,1.7969,1.7344,34,36
578,SAT,1.3438,1.2969,2,3
579,SAT,1.5156,1.4531,10,17
580,SAT,1.3906,1.3281,1,2
581,SAT,1.2812,1.2031,0,0
582,SAT,1.375,1.3125,0,2
583,SAT,1.5312,1.4531,0,1
584,SAT,1.5938,1.4844,23,28
585,SAT,1.5781,1.5,13,16
586,SAT,1.3438,1.2969,1,3
587,SAT,1.3281,1.25,2,3
588,SAT,1.3125,1.2656,4,5
589,SAT,1.2344,1.1875,1,2
590,SAT,1.5312,1.4219,20,24
591,SAT,1.5156,1.4688,1,4
592,SAT,1.2969,1.25,0,0
593,SAT,1.5156,1.4219,14,17
594,SAT,1.3125,1.2656,7,7
595,SAT,1.2031,1.1562,1,3
596,SAT,1.3281,1.2812,0,0
597,SAT,1.625,1.5469,18,19
598,SAT,1.2656,1.1875,3,5
599,SAT,1.3594,1.2969,1,1
600,SAT,1.2031,1.1562,0,0
601,SAT,1.5625,1.5156,1,3
602,SAT,1.3594,1.2812,5,6
603,SAT,1.2188,1.1719,3,4
604,SAT,1.3125,1.2656,1,1
605,SAT,1.3594,1.2969,1,4
606,SAT,1.5156,1.4375,5,9
607,SAT,1.5312,1.4688,1,4
608,SAT,1.3906,1.3438,1,2
609,SAT,1.6875,1.625,5,5
610,SAT,1.4062,1.3438,2,2
611,SAT,1.4375,1.375,2,3
612,SAT,1.5781,1.5156,2,3
613,SAT,1.9219,1.8594,0,0
614,SAT,1.5,1.4219,2,5
615,SAT,1.4219,1.3594,1,2
616,SAT,1.3594,1.3125,1,2
617,SAT,1.4844,1.4375,4,8
618,SAT,1.5938,1.5312,4,5
619,SAT,1.3906,1.3281,3,6
620,SAT,1.5,1.4531,0,0
621,SAT,1.375,1.3281,2,5
622,SAT,1.5156,1.4219,0,0
623,SAT,1.5469,1.5,10,11
624,SAT,1.5469,1.4844,0,0
625,SAT,1.4219,1.375,0,1
626,SAT,1.3594,1.3125,1,2
627,SAT,1.5156,1.4375,0,2
628,SAT,1.7031,1.625,6,7
629,SAT,1.4375,1.3906,0,0
630,SAT,1.4375,1.3438,7,9
631,SAT,1.375,1.3281,5,8
632,SAT,1.5,1.4375,1,1
633,SAT,1.4688,1.3906,1,2
634,SAT,1.3594,1.3125,2,5
635,SAT,1.4688,1.3906,2,3
636,SAT,1.5469,1.4844,2,4
637,SAT,1.4688,1.4062,6,7
638,SAT,1.5625,1.5,2,5
639,SAT,1.4375,1.3438,0,3
640,SAT,1.3594,1.3125,2,2
641,SAT,1.5625,1.4688,8,8
642,SAT,1.4219,1.375,0,0
643,SAT,1.5469,1.5,0,0
644,SAT,1.4062,1.3438,0,0
645,SAT,1.4531,1.3438,5,6
646,SAT,1.3906,1.3281,4,5
647,SAT,1.7031,1.6094,12,16
648,SAT,2.7344,2.5156,64,65
649,SAT,1.3438,1.2812,2,2
650,SAT,1.3281,1.2656,0,3
651,SAT,1.4531,1.4062,0,0
652,SAT,1.4688,1.375,9,11
653,SAT,2.125,2.0469,31,31
654,SAT,1.3281,1.2812,0,0
655,SAT,1.6562,1.6094,9,11
656,SAT,1.3594,1.3125,0,0
657,SAT,1.4844,1.4219,12,12
658,SAT,1.9844,1.9219,29,30
659,SAT,1.4844,1.4219,0,1
660,SAT,1.5156,1.4531,0,1
661,SAT,1.8125,1.6875,20,22
662,SAT,1.375,1.3125,1,6
663,SAT,1.5938,1.5312,10,10
664,SAT,1.375,1.3125,0,0
665,SAT,1.4375,1.3906,1,2
666,SAT,1.3281,1.2656,1,1
667,SAT,1.375,1.3125,10,11
668,SAT,1.5156,1.4688,1,1
669,SAT,1.3438,1.2656,2,3
670,SAT,1.4688,1.4062,8,9
671,SAT,1.3438,1.2812,1,2
672,SAT,1.3125,1.25,0,1
673,SAT,1.25,1.1875,1,5
674,SAT,1.2031,1.1562,2,2
675,SAT,1.3594,1.3125,8,8
676,SAT,1.5,1.4062,11,12
677,SAT,1.3438,1.2812,0,0
678,SAT,1.4219,1.3594,16,19
679,SAT,1.2656,1.2188,1,2
680,SAT,1.1875,1.1406,0,1
681,SAT,1.2344,1.1875,0,0
682,SAT,1.2344,1.1719,0,0
683,SAT,1.5,1.4219,11,15
684,SAT,1.3125,1.25,3,6
685,SAT,1.4375,1.3594,3,6
686,SAT,1.9219,1.8281,24,30
687,SAT,1.5938,1.5312,7,11
688,SAT,1.5,1.4219,0,4
689,SAT,2.2969,2.2031,17,22
690,SAT,1.5469,1.5,1,4
691,SAT,1.5312,1.4375,0,1
692,SAT,1.5938,1.5156,2,4
693,SAT,1.7656,1.7188,17,17
694,SAT,2.0469,1.9531,40,43
695,SAT,1.3906,1.3125,4,6
696,SAT,1.8125,1.6875,16,18
697,SAT,1.6719,1.5938,13,15
698,SAT,1.3906,1.3281,0,0
699,SAT,1.4844,1.4219,0,2
700,SAT,1.3906,1.2969,1,3
701,SAT,1.6406,1.5312,10,18
702,SAT,1.3906,1.3281,7,7
703,SAT,1.375,1.3281,4,5
704,SAT,1.3906,1.3125,0,1
