,result,solving Time,deduction Time,backtracks,splits
0,SAT,165.0,138.6875,17426,17427
1,SAT,12.6875,11.0781,705,756
2,SAT,180.9844,156.5625,15242,15272
3,SAT,147.6719,127.4375,12855,12891
4,SAT,329.8594,287.8594,26741,26765
5,SAT,4.3438,3.7656,237,310
6,SAT,20.2344,17.3906,1709,1773
7,SAT,818.5938,692.4531,83755,83807
